speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,voltage_mtr_driver,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_hand
0,0.00,0.00334,0.00244,0.00,-0.02,-0.01,-0.00,0.00244,0.00,0.00120,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00245,0.00,-0.01,-0.02,-0.00,0.00244,0.00,-0.00166,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00242,-0.00,-0.02,-0.01,-0.00,0.00241,0.00,-0.00386,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00238,0.00,-0.02,-0.01,-0.00,0.00237,0.00,0.00143,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00238,0.00,-0.01,-0.02,-0.00,0.00237,0.00,0.00151,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00239,0.01,-0.01,-0.01,-0.00,0.00238,0.00,0.00214,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.24,,16384,18238,-2.20
0,0.00,0.00334,0.00240,0.00,-0.02,-0.01,-0.00,0.00239,0.00,-0.00116,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00238,0.01,-0.02,-0.01,-0.00,0.00237,0.00,0.00342,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00241,0.00,-0.02,-0.02,-0.00,0.00240,0.00,-0.00046,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00239,0.00,-0.02,-0.01,-0.00,0.00239,0.00,-0.00062,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00238,0.00,-0.02,-0.01,-0.00,0.00237,0.00,-0.00175,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00235,0.00,-0.01,-0.01,0.00,0.00235,0.00,-0.00018,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00235,0.01,-0.01,-0.01,-0.00,0.00234,0.00,0.00228,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00236,0.00,-0.02,-0.01,-0.00,0.00235,0.00,0.00044,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00236,0.00,-0.01,-0.01,-0.00,0.00235,0.00,-0.00124,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00234,0.00,-0.02,-0.01,-0.00,0.00233,0.00,0.00044,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00233,0.00,-0.02,-0.02,-0.00,0.00232,0.00,0.00071,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00233,0.00,-0.01,-0.01,-0.00,0.00232,0.00,0.00115,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00233,0.00,-0.02,-0.02,-0.00,0.00233,0.00,0.00067,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00233,0.00,-0.01,-0.02,-0.00,0.00232,0.00,0.00048,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00233,0.00,-0.02,-0.02,-0.00,0.00232,0.00,-0.00035,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00232,0.00,-0.01,-0.02,-0.00,0.00231,0.00,0.00032,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00231,0.00,-0.01,-0.02,-0.00,0.00230,0.00,0.00039,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00231,0.00,-0.01,-0.01,-0.00,0.00230,0.00,0.00110,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00231,0.00,-0.01,-0.01,-0.00,0.00230,0.00,-0.00090,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00229,0.00,-0.01,-0.02,-0.00,0.00229,0.00,0.00051,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00229,0.01,-0.01,-0.01,-0.00,0.00228,0.00,0.00227,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.24,,16384,18238,-2.20
0,0.00,0.00334,0.00231,0.00,-0.02,-0.01,-0.00,0.00230,0.00,-0.00282,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00227,0.00,-0.01,-0.01,-0.00,0.00226,0.00,-0.00313,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.01,-0.01,-0.02,-0.00,0.00222,0.00,0.00251,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00225,0.00,-0.02,-0.02,-0.00,0.00224,0.00,0.00160,3497,6065,-0.01983,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00226,0.00,-0.01,-0.01,-0.00,0.00225,0.00,-0.00184,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.00,-0.02,-0.01,-0.00,0.00222,0.00,0.00105,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.00,-0.01,-0.01,-0.00,0.00223,0.00,0.00015,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.00,-0.02,-0.01,-0.00,0.00222,0.00,0.00148,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.00,-0.01,-0.02,-0.00,0.00223,0.00,0.00137,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00224,0.00,-0.01,-0.01,-0.00,0.00223,0.00,0.00019,3498,6065,-0.01907,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00223,0.01,-0.01,-0.01,-0.00,0.00223,0.00,0.00231,3499,6065,-0.01830,-0.06889,0.00000,1.88,0.00,,16384,18238,-2.20
0,0.00,0.00334,0.00225,0.00,-0.02,-0.01,-0.00,0.00224,0.00,0.00034,3499,6065,-0.01830,-0.06889,0.00000,1.88,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00224,0.01,-0.01,-0.02,-0.00,0.00224,0.00,0.00167,3500,6065,-0.01753,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00225,0.00,-0.01,-0.02,-0.00,0.00225,0.00,-0.00158,3500,6065,-0.01753,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00223,0.00,-0.01,-0.01,-0.00,0.00222,0.00,-0.00103,3501,6065,-0.01677,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00221,0.01,-0.02,-0.01,-0.00,0.00220,0.00,0.00237,3501,6065,-0.01677,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00223,0.01,-0.02,-0.02,-0.00,0.00222,0.00,0.00175,3502,6065,-0.01600,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00224,0.00,-0.02,-0.02,-0.00,0.00223,0.00,0.00151,3502,6065,-0.01600,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00225,0.00,-0.02,-0.02,-0.00,0.00224,0.00,-0.00166,3503,6065,-0.01523,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00222,0.00,-0.01,-0.01,-0.00,0.00221,0.00,0.00109,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00222,0.00,-0.01,-0.01,-0.00,0.00222,0.00,-0.00118,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00220,0.00,-0.02,-0.01,-0.00,0.00220,0.00,-0.00217,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00218,0.01,-0.02,-0.02,-0.00,0.00217,0.00,0.00280,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00220,0.01,-0.02,-0.01,-0.00,0.00219,0.00,0.00339,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00222,0.01,-0.01,-0.01,-0.00,0.00221,0.00,0.00230,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00224,0.01,-0.01,-0.01,-0.00,0.00223,0.00,0.00210,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00225,0.00,-0.01,-0.02,-0.00,0.00224,0.00,-0.00084,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00223,0.00,-0.01,-0.01,-0.00,0.00223,0.00,-0.00006,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00223,-0.00,-0.01,-0.01,-0.00,0.00222,0.00,-0.00346,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00218,0.00,-0.01,-0.01,-0.00,0.00218,0.00,0.00123,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00219,0.00,-0.01,-0.02,-0.00,0.00218,0.00,-0.00010,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00218,0.00,-0.01,-0.01,-0.00,0.00217,0.00,0.00025,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00217,0.00,-0.01,-0.01,-0.00,0.00217,0.00,0.00017,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00217,0.00,-0.01,-0.01,-0.00,0.00216,0.00,-0.00014,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00216,0.00,-0.01,-0.01,-0.00,0.00215,0.00,0.00131,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00217,0.01,-0.02,-0.01,-0.00,0.00216,0.00,0.00350,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00219,0.00,-0.01,-0.02,-0.00,0.00219,0.00,0.00154,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00220,0.00,-0.01,-0.01,-0.00,0.00219,0.00,0.00104,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00220,0.00,-0.01,-0.01,-0.00,0.00220,0.00,0.00080,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00220,0.00,-0.02,-0.01,-0.00,0.00220,0.00,0.00146,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00221,0.00,-0.01,-0.01,-0.00,0.00220,0.00,-0.00202,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00218,0.00,-0.01,-0.02,-0.00,0.00217,0.00,-0.00077,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00217,0.00,-0.02,-0.01,-0.00,0.00216,0.00,-0.00074,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00215,0.00,-0.01,-0.01,-0.00,0.00214,0.00,-0.00007,3504,6065,-0.01446,-0.06889,0.00000,1.91,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00214,0.00,-0.02,-0.02,-0.00,0.00214,0.00,-0.00062,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00213,0.00,-0.01,-0.01,-0.00,0.00212,0.00,-0.00199,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00210,0.00,-0.02,-0.02,-0.00,0.00210,0.00,-0.00149,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00208,0.01,-0.01,-0.01,-0.00,0.00207,0.00,0.00236,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00210,0.00,-0.01,-0.01,-0.00,0.00209,0.00,0.00012,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00209,0.00,-0.01,-0.01,-0.00,0.00208,0.00,-0.00094,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00207,0.00,-0.01,-0.01,-0.00,0.00207,0.00,0.00005,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00207,0.00,-0.02,-0.01,-0.00,0.00206,0.00,0.00039,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00206,0.00,-0.02,-0.01,-0.00,0.00206,0.00,-0.00082,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00205,0.00,-0.01,-0.02,-0.00,0.00204,0.00,0.00035,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00205,0.00,-0.01,-0.01,-0.00,0.00204,0.00,-0.00023,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00204,0.00,-0.01,-0.01,-0.00,0.00203,0.00,0.00024,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00203,0.01,-0.01,-0.01,-0.00,0.00202,0.00,0.00447,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00207,0.00,-0.01,-0.01,-0.00,0.00206,0.00,0.00004,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00206,0.00,-0.01,-0.02,-0.00,0.00206,0.00,0.00133,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00207,0.00,-0.01,-0.02,-0.00,0.00206,0.00,0.00027,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00206,0.00,-0.02,-0.01,-0.00,0.00206,0.00,-0.00181,3504,6065,-0.01446,-0.06889,0.00000,1.87,0.56,,16384,18322,-2.30
0,0.00,0.00334,0.00204,0.01,-0.01,-0.01,-0.00,0.00203,0.00,0.00541,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00209,0.00,-0.01,-0.01,-0.00,0.00208,0.00,-0.00083,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00207,0.01,-0.01,-0.02,-0.00,0.00206,0.00,0.00360,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00210,0.00,-0.01,-0.01,-0.00,0.00209,0.00,-0.00000,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00209,0.00,-0.01,-0.02,-0.00,0.00208,0.00,0.00133,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00210,0.00,-0.01,-0.01,-0.00,0.00209,0.00,0.00011,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00209,0.00,-0.01,-0.02,-0.00,0.00208,0.00,-0.00067,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00208,0.00,-0.01,-0.02,-0.00,0.00207,0.00,-0.00275,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00204,0.00,-0.02,-0.02,-0.00,0.00204,0.00,0.00096,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00205,0.00,-0.02,-0.01,-0.00,0.00204,0.00,-0.00280,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00201,0.00,-0.01,-0.01,-0.00,0.00200,0.00,-0.00208,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.01,-0.01,-0.00,0.00198,0.00,0.00022,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.02,-0.01,-0.00,0.00197,0.00,-0.00076,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00196,0.00,-0.01,-0.02,-0.00,0.00196,0.00,0.00132,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.02,-0.02,-0.00,0.00196,0.00,0.00073,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.02,-0.01,-0.00,0.00196,0.00,0.00136,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.01,-0.01,-0.00,0.00197,0.00,-0.00017,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.01,-0.01,-0.00,0.00196,0.00,0.00116,3504,6065,-0.01446,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.01,-0.01,-0.00,0.00197,0.00,0.00022,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.01,-0.01,-0.01,-0.00,0.00196,0.00,0.00202,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.01,-0.01,-0.01,-0.00,0.00198,0.00,0.00210,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00200,0.01,-0.01,-0.02,-0.00,0.00199,0.00,0.00245,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00201,0.01,-0.01,-0.01,-0.00,0.00201,0.00,0.00222,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00203,0.00,-0.01,-0.01,-0.00,0.00202,0.00,0.00116,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00203,0.01,-0.01,-0.02,-0.00,0.00203,0.00,0.00268,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00205,0.00,-0.02,-0.02,-0.00,0.00205,0.00,-0.00136,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00203,0.00,-0.01,-0.01,-0.00,0.00203,0.00,0.00006,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00203,0.00,-0.02,-0.01,-0.00,0.00202,0.00,-0.00006,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00202,0.00,-0.01,-0.01,-0.00,0.00201,0.00,0.00127,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00202,0.00,-0.01,-0.01,-0.00,0.00202,0.00,-0.00190,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00200,0.00,-0.02,-0.02,-0.00,0.00199,0.00,0.00146,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00201,0.00,-0.01,-0.01,-0.00,0.00200,0.00,-0.00112,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00199,0.00,-0.01,-0.01,-0.00,0.00198,0.00,0.00021,3505,6065,-0.01370,-0.06889,0.00000,1.88,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.01,-0.02,-0.00,0.00198,0.00,-0.00187,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00196,0.00,-0.01,-0.01,-0.00,0.00195,0.00,-0.00002,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.00,-0.02,-0.01,-0.00,0.00194,0.00,0.00024,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.00,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.00,-0.01,-0.02,-0.00,0.00194,0.00,0.00138,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.01,-0.01,-0.01,-0.00,0.00195,0.00,0.00190,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.01,-0.02,-0.00,0.00196,0.00,0.00029,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00196,0.01,-0.01,-0.02,-0.00,0.00196,0.00,0.00255,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00198,-0.00,-0.01,-0.01,0.00,0.00197,0.00,-0.00469,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00193,0.00,-0.01,-0.01,-0.00,0.00192,0.00,0.00115,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00193,0.01,-0.01,-0.02,-0.00,0.00193,0.00,0.00459,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00197,0.00,-0.02,-0.01,-0.00,0.00196,0.00,0.00110,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.02,-0.02,-0.00,0.00197,0.00,0.00145,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.02,-0.01,-0.00,0.00198,0.00,-0.00282,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.00,-0.02,-0.02,-0.00,0.00194,0.00,-0.00047,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00194,0.01,-0.01,-0.01,-0.00,0.00193,0.00,0.00232,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.01,-0.02,-0.01,-0.00,0.00195,0.00,0.00325,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18322,-2.30
0,0.00,0.00334,0.00198,0.00,-0.02,-0.01,-0.00,0.00197,0.00,-0.00184,3505,6065,-0.01370,-0.06889,0.00000,1.89,1.51,,16384,18322,-2.30
0,0.00,0.00334,0.00195,0.00,-0.01,-0.02,-0.00,0.00195,0.00,0.00036,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18406,-2.40
0,0.00,0.00334,0.00195,0.00,-0.01,-0.01,-0.00,0.00194,0.00,-0.00086,3505,6065,-0.01370,-0.06889,0.00000,1.90,0.24,,16384,18406,-2.40
0,0.00,0.00334,0.00194,0.00,-0.01,-0.01,-0.00,0.00193,0.00,-0.00207,3505,6065,-0.01370,-0.06889,0.00000,1.90,0.24,,16384,18406,-2.40
0,0.00,0.00334,0.00191,0.00,-0.01,-0.01,-0.00,0.00190,0.00,0.00094,3505,6065,-0.01370,-0.06889,0.00000,1.90,0.24,,16384,18406,-2.40
0,0.00,0.00334,0.00191,0.00,-0.02,-0.01,0.00,0.00190,0.00,0.00094,3505,6065,-0.01370,-0.06889,0.00000,1.90,0.56,,16384,18406,-2.40
0,0.00,0.00335,0.00191,0.00,-0.01,-0.01,-0.00,0.00191,0.00,-0.00011,3505,6065,-0.01370,-0.06889,0.00000,1.89,0.24,,16384,18406,-2.40
0,0.00,0.00335,0.00191,0.00,-0.01,-0.01,-0.00,0.00190,0.00,0.00087,3506,6065,-0.01293,-0.06889,0.00000,1.90,0.00,,16384,18406,-2.40
0,0.00,0.00335,0.00191,0.01,-0.01,-0.02,-0.00,0.00190,0.00,0.00239,3507,6065,-0.01216,-0.06889,0.00000,1.90,0.00,,16384,18406,-2.40
0,0.00,0.00335,0.00193,0.00,-0.01,-0.01,-0.00,0.00192,0.00,-0.00004,3508,6065,-0.01140,-0.06889,0.00000,1.90,0.24,,16384,18406,-2.40
0,0.00,0.00335,0.00192,0.01,-0.01,-0.01,-0.00,0.00191,0.00,0.00286,3508,6065,-0.01140,-0.06889,0.00000,1.89,0.00,,16384,18406,-2.40
0,0.00,0.00335,0.00194,0.00,-0.01,-0.01,0.00,0.00193,0.00,0.00043,3509,6065,-0.01063,-0.06889,0.00000,1.90,0.00,,16384,18406,-2.40
