speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,voltage_mtr_driver,m_hand_torque,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork,command_hand
0,0.00,0.00336,-0.00011,0.00,-0.02,-0.02,-0.00,-0.00011,-0.00,0.00108,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.02,-0.00,-0.00010,-0.00,0.00009,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00057,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,-0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,-0.00026,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,0.00061,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,-0.00026,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.01,-0.01,-0.00,-0.00010,-0.00,0.00046,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,-0.00124,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.02,-0.00,-0.00010,-0.00,0.00127,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,806,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00174,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,-0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,-0.00057,3379,6851,-0.11034,-0.67174,0.00000,1.67097,0.00494,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00030,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00108,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00061,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.02,0.00,-0.00008,-0.00,0.00256,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.02,-0.00,-0.00006,-0.00,0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.01,-0.01,0.00,-0.00006,-0.00,-0.00193,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,804,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,0.00084,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,-0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,-0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,-0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,-0.00233,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,807,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00143,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.01,-0.01,-0.00,-0.00010,-0.00,-0.00018,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,-0.00222,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,-0.00,-0.01,-0.01,-0.00,-0.00012,-0.00,-0.00018,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,-0.00,-0.02,-0.01,-0.00,-0.00012,-0.00,-0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,0.00,-0.01,-0.01,-0.00,-0.00013,-0.00,0.00179,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.01,-0.00,-0.00011,-0.00,-0.00225,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00249,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,-0.00151,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00017,-0.00,-0.02,-0.01,-0.00,-0.00017,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00018,-0.00,-0.02,-0.01,-0.00,-0.00018,-0.00,-0.00037,3379,6851,-0.11034,-0.67174,0.00000,1.66129,-0.14613,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00018,-0.00,-0.02,-0.01,-0.00,-0.00018,-0.00,-0.00045,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00018,0.00,-0.01,-0.02,-0.00,-0.00018,-0.00,0.00206,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,0.00393,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,0.00,-0.02,-0.01,-0.00,-0.00012,-0.00,0.00049,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,-0.00,-0.02,-0.01,-0.00,-0.00012,-0.00,-0.00331,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,797,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,-0.00,-0.02,-0.02,-0.00,-0.00014,-0.00,0.00021,3379,6851,-0.11034,-0.67174,0.00000,1.68387,0.20637,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,-0.00,-0.01,-0.01,-0.00,-0.00014,-0.00,-0.00064,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.01,-0.02,-0.00,-0.00015,-0.00,-0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.02,-0.00,-0.00016,-0.00,0.00119,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00112,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,-0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,793,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,0.00194,3379,6851,-0.11034,-0.67174,0.00000,1.67097,0.00494,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,0.00,-0.02,-0.01,-0.00,-0.00014,-0.00,0.00111,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,0.00,-0.02,-0.02,-0.00,-0.00013,-0.00,0.00229,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,0.00167,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,0.00155,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,0.00104,3379,6851,-0.11034,-0.67174,0.00000,1.67419,0.05530,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.02,-0.00,-0.00006,-0.00,0.00037,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00005,-0.00,-0.00021,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,797,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,-0.00116,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,0.00323,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.01,0.00,-0.00004,-0.00,-0.00183,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.01,0.00,-0.00005,-0.00,-0.00010,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,0.00,-0.02,-0.02,-0.00,-0.00005,-0.00,0.00131,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00004,-0.00,-0.01,-0.01,-0.00,-0.00004,-0.00,-0.00170,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,804,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,-0.00381,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,810,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,-0.00112,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.01,-0.01,-0.00,-0.00011,-0.00,-0.00158,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,0.00,-0.02,-0.01,-0.00,-0.00012,-0.00,0.00178,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,805,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.01,-0.01,-0.00,-0.00010,-0.00,0.00382,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,-0.00049,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,0.00069,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,-0.00135,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,0.00190,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,0.00,-0.02,-0.01,-0.00,-0.00005,-0.00,0.00084,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.01,-0.00,-0.00004,-0.00,-0.00021,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.01,-0.00,-0.00004,-0.00,-0.00253,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,-0.00,-0.01,-0.01,-0.00,-0.00007,-0.00,-0.00041,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.02,-0.00,-0.00007,-0.00,0.00108,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,0.00,-0.01,-0.01,-0.00,-0.00006,-0.00,0.00088,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.01,-0.00,-0.00005,-0.00,-0.00120,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,-0.00,-0.00115,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,-0.00,0.00080,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00006,0.00,-0.01,-0.01,-0.00,-0.00006,-0.00,0.00069,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.01,-0.00,-0.00005,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,0.00,-0.02,-0.01,-0.00,-0.00005,-0.00,0.00057,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,0.00,-0.01,-0.02,-0.00,-0.00005,-0.00,0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00004,0.00,-0.01,-0.01,-0.00,-0.00004,-0.00,0.00050,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00003,-0.00,-0.02,-0.01,0.00,-0.00003,-0.00,-0.00198,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.01,0.00,-0.00005,-0.00,-0.00327,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00229,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.02,-0.00,-0.00011,-0.00,-0.00088,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00012,-0.00,-0.02,-0.01,-0.00,-0.00012,-0.00,-0.00358,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00206,3379,6851,-0.11034,-0.67174,0.00000,1.65484,-0.24685,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00017,0.00,-0.01,-0.01,-0.00,-0.00017,-0.00,0.00077,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.01,-0.01,-0.00,-0.00016,-0.00,0.00053,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,-0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.02,-0.00,-0.00016,-0.00,0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.01,0.00,-0.00016,-0.00,-0.00226,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00018,0.00,-0.02,-0.01,-0.00,-0.00018,-0.00,0.00175,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.01,-0.01,-0.00,-0.00016,-0.00,0.00089,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,-0.00,-0.00131,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,0.00182,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00014,-0.00,-0.00119,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.01,-0.00,-0.00016,-0.00,0.00213,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00037,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,0.00,-0.02,-0.01,-0.00,-0.00014,-0.00,0.00276,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.01,-0.00,-0.00011,-0.00,-0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.01,-0.00,-0.00011,-0.00,-0.00025,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,0.00,-0.01,-0.02,-0.00,-0.00011,-0.00,0.00093,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,0.00175,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00237,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,0.00,-0.02,-0.01,-0.00,-0.00011,-0.00,0.00167,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,0.00104,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00007,-0.00,-0.01,-0.01,-0.00,-0.00007,-0.00,-0.00166,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,0.00119,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.02,-0.00,-0.00007,-0.00,-0.00104,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,-0.00014,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.01,-0.00,-0.00009,-0.00,-0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00009,-0.00,-0.01,-0.01,-0.00,-0.00009,-0.00,-0.00135,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,0.00,-0.01,-0.01,-0.00,-0.00010,-0.00,0.00171,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.02,-0.01,-0.00,-0.00008,-0.00,-0.00010,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00008,-0.00,-0.01,-0.01,-0.00,-0.00008,-0.00,-0.00260,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.01,0.00,-0.00011,-0.00,0.00038,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,-0.00,-0.00010,-0.00,-0.00222,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00025,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,794,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00041,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,0.00,-0.01,-0.01,-0.00,-0.00013,-0.00,0.00046,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00104,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00014,0.00,-0.02,-0.01,-0.00,-0.00014,-0.00,0.00069,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,-0.00,-0.00013,-0.00,-0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,799,,16384,16384,0.00,0.00
