speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,sil_command,post_fork_pwm,post_hand_pwm
395,2.95,0.00336,-0.01158,0.00498,-0.10,-0.06,-0.01,-0.01,0.00,0.00141,3131,5978,-0.32,-0.08,0.00,0.05,16340,16396
398,2.95,0.00336,-0.01156,0.01023,-0.08,-0.06,-0.01,-0.01,0.00,0.00665,3131,5978,-0.32,-0.08,0.00,0.24,16178,16445
400,2.95,0.00336,-0.01150,0.00242,-0.04,-0.07,-0.02,-0.01,0.00,-0.00116,3131,5978,-0.32,-0.08,0.00,-0.04,16419,16373
403,2.95,0.00336,-0.01154,0.00156,-0.02,-0.07,-0.02,-0.01,0.00,-0.00202,3131,5978,-0.32,-0.08,0.00,-0.07,16446,16365
406,2.95,0.00336,-0.01158,0.00715,0.01,-0.05,-0.01,-0.01,0.00,0.00357,3131,5978,-0.32,-0.08,0.00,0.13,16273,16417
409,2.95,0.00336,-0.01155,0.00885,0.05,-0.06,-0.02,-0.01,0.00,0.00527,3131,5978,-0.32,-0.08,0.00,0.19,16221,16432
411,2.95,0.00336,-0.01152,0.00657,0.07,-0.07,-0.02,-0.01,0.00,0.00299,3131,5978,-0.32,-0.08,0.00,0.11,16291,16411
414,2.95,0.00336,-0.01152,0.00676,0.04,-0.06,-0.02,-0.01,0.00,0.00317,3131,5978,-0.32,-0.08,0.00,0.12,16286,16413
417,2.95,0.00336,-0.01151,0.00698,-0.02,-0.06,-0.02,-0.01,0.00,0.00339,3131,5978,-0.32,-0.08,0.00,0.12,16279,16415
420,2.95,0.00336,-0.01149,0.00212,-0.06,-0.06,-0.01,-0.01,0.00,-0.00147,3131,5978,-0.32,-0.08,0.00,-0.05,16429,16370
423,2.95,0.00336,-0.01151,0.01480,-0.09,-0.06,-0.01,-0.01,0.00,0.01121,3131,5978,-0.32,-0.08,0.00,0.41,16038,16487
425,2.95,0.00336,-0.01140,0.01097,-0.06,-0.06,-0.01,-0.01,0.00,0.00738,3131,5978,-0.32,-0.08,0.00,0.27,16156,16452
428,2.95,0.00336,-0.01133,0.01947,-0.04,-0.07,-0.02,-0.01,0.00,0.01588,3131,5978,-0.32,-0.08,0.00,0.58,15894,16530
431,2.95,0.00336,-0.01119,0.02097,-0.01,-0.07,-0.02,-0.01,0.00,0.01737,3131,5978,-0.32,-0.08,0.00,0.64,15848,16544
434,2.95,0.00336,-0.01103,0.00908,0.00,-0.07,-0.02,-0.01,0.00,0.00548,3131,5978,-0.32,-0.08,0.00,0.20,16214,16434
436,2.95,0.00336,-0.01101,-0.00330,0.04,-0.05,-0.01,-0.01,0.00,-0.00689,3131,5978,-0.32,-0.08,0.00,-0.25,16596,16320
439,2.95,0.00336,-0.01109,0.00754,0.04,-0.03,-0.01,-0.01,0.00,0.00394,3131,5978,-0.32,-0.08,0.00,0.14,16262,16420
442,2.95,0.00336,-0.01104,0.00085,0.03,-0.05,-0.01,-0.01,0.00,-0.00275,3131,5978,-0.32,-0.08,0.00,-0.10,16468,16358
445,2.95,0.00336,-0.01108,0.00059,0.00,-0.06,-0.02,-0.01,0.00,-0.00301,3131,5978,-0.32,-0.08,0.00,-0.11,16476,16356
448,2.95,0.00336,-0.01113,0.01842,-0.04,-0.06,-0.01,-0.01,0.00,0.01482,3131,5978,-0.32,-0.08,0.00,0.54,15927,16520
450,2.95,0.00336,-0.01099,0.02326,-0.07,-0.06,-0.01,-0.01,0.00,0.01966,3131,5978,-0.32,-0.08,0.00,0.72,15778,16565
453,2.95,0.00336,-0.01080,0.01726,-0.06,-0.09,-0.02,-0.01,0.00,0.01365,3131,5978,-0.32,-0.08,0.00,0.50,15963,16510
456,2.95,0.00336,-0.01070,0.01433,-0.02,-0.07,-0.02,-0.01,0.00,0.01072,3131,5977,-0.32,-0.08,0.08,0.39,16053,16483
459,2.95,0.00336,-0.01062,0.00929,-0.00,-0.04,-0.01,-0.01,0.00,0.00568,3131,5977,-0.32,-0.08,0.00,0.21,16209,16436
461,2.95,0.00336,-0.01056,-0.00116,0.03,-0.05,-0.01,-0.01,0.00,-0.00477,3131,5977,-0.32,-0.08,0.00,-0.17,16531,16339
464,2.95,0.00336,-0.01063,-0.01114,0.02,-0.06,-0.02,-0.01,0.00,-0.01475,3131,5976,-0.32,-0.08,0.08,-0.54,16838,16247
467,2.95,0.00336,-0.01080,-0.00420,0.01,-0.05,-0.01,-0.01,0.00,-0.00781,3131,5976,-0.32,-0.08,0.00,-0.29,16624,16311
470,2.95,0.00336,-0.01088,0.01143,0.02,-0.02,-0.01,-0.01,0.00,0.00781,3131,5976,-0.32,-0.08,0.00,0.29,16143,16456
473,2.95,0.00336,-0.01079,0.02036,0.01,-0.04,-0.01,-0.01,0.00,0.01675,3131,5976,-0.32,-0.08,0.00,0.61,15868,16538
475,2.95,0.00336,-0.01062,0.01138,-0.03,-0.07,-0.02,-0.01,0.00,0.00777,3131,5976,-0.32,-0.08,0.00,0.28,16144,16455
478,2.95,0.00336,-0.01056,-0.00040,-0.07,-0.07,-0.02,-0.01,0.00,-0.00402,3131,5976,-0.32,-0.08,0.00,-0.15,16507,16346
481,2.95,0.00336,-0.01062,0.01528,-0.07,-0.03,-0.00,-0.01,0.00,0.01167,3131,5976,-0.32,-0.08,0.00,0.43,16024,16491
484,2.95,0.00336,-0.01048,0.00271,-0.03,-0.02,-0.00,-0.01,0.00,-0.00090,3131,5976,-0.32,-0.08,0.00,-0.03,16411,16375
486,2.95,0.00336,-0.01046,-0.01507,-0.00,-0.05,-0.01,-0.01,0.00,-0.01868,3131,5976,-0.32,-0.08,0.00,-0.68,16959,16211
489,2.95,0.00336,-0.01065,-0.00607,0.02,-0.04,-0.01,-0.01,0.00,-0.00968,3131,5976,-0.32,-0.08,0.00,-0.35,16682,16294
492,2.95,0.00336,-0.01075,0.01041,0.01,-0.03,-0.01,-0.01,0.00,0.00680,3131,5976,-0.32,-0.08,0.00,0.25,16174,16446
495,2.95,0.00336,-0.01067,0.01095,-0.01,-0.05,-0.01,-0.01,0.00,0.00734,3131,5976,-0.32,-0.08,0.00,0.27,16158,16451
497,2.95,0.00336,-0.01061,0.00489,0.00,-0.06,-0.02,-0.01,0.00,0.00128,3131,5976,-0.32,-0.08,0.00,0.05,16344,16395
500,2.95,0.00336,-0.01062,0.00216,-0.03,-0.04,-0.01,-0.01,0.00,-0.00145,3131,5976,-0.32,-0.08,0.00,-0.05,16428,16370
503,2.95,0.00336,-0.01063,0.00522,-0.05,-0.04,-0.01,-0.01,0.00,0.00161,3131,5976,-0.32,-0.08,0.00,0.06,16334,16398
506,2.95,0.00336,-0.01060,-0.00324,-0.06,-0.05,-0.01,-0.01,0.00,-0.00685,3131,5976,-0.32,-0.08,0.00,-0.25,16594,16320
508,2.95,0.00336,-0.01066,-0.00690,-0.05,-0.05,-0.01,-0.01,0.00,-0.01051,3131,5976,-0.32,-0.08,0.00,-0.38,16707,16286
511,2.95,0.00336,-0.01077,0.00113,-0.01,-0.04,-0.01,-0.01,0.00,-0.00248,3131,5976,-0.32,-0.08,0.00,-0.09,16460,16361
514,2.95,0.00336,-0.01079,0.00366,0.03,-0.04,-0.01,-0.01,0.00,0.00005,3131,5976,-0.32,-0.08,0.00,0.00,16382,16384
517,2.95,0.00336,-0.01080,0.00334,0.03,-0.06,-0.02,-0.01,0.00,-0.00027,3131,5976,-0.32,-0.08,0.00,-0.01,16392,16381
519,2.95,0.00336,-0.01082,0.00406,0.02,-0.06,-0.02,-0.01,0.00,0.00045,3131,5976,-0.32,-0.08,0.00,0.02,16370,16388
522,2.95,0.00336,-0.01083,0.00738,0.01,-0.05,-0.01,-0.01,0.00,0.00377,3131,5976,-0.32,-0.08,0.00,0.14,16267,16418
525,2.95,0.00336,-0.01080,0.00339,-0.01,-0.05,-0.01,-0.01,0.00,-0.00023,3131,5976,-0.32,-0.08,0.00,-0.01,16391,16381
528,2.95,0.00336,-0.01081,-0.00482,-0.03,-0.05,-0.01,-0.01,0.00,-0.00843,3131,5976,-0.32,-0.08,0.00,-0.31,16643,16306
531,2.95,0.00336,-0.01089,0.00201,-0.04,-0.04,-0.01,-0.01,0.00,-0.00160,3131,5976,-0.32,-0.08,0.00,-0.06,16433,16369
533,2.95,0.00336,-0.01090,0.00537,-0.04,-0.05,-0.01,-0.01,0.00,0.00176,3131,5976,-0.32,-0.08,0.00,0.06,16329,16400
536,2.95,0.00336,-0.01088,-0.00440,-0.05,-0.07,-0.02,-0.01,0.00,-0.00802,3131,5975,-0.32,-0.08,0.08,-0.29,16631,16309
539,2.95,0.00336,-0.01098,0.00050,-0.01,-0.05,-0.01,-0.01,0.00,-0.00312,3131,5975,-0.32,-0.08,0.00,-0.11,16480,16355
542,2.95,0.00336,-0.01101,0.01149,0.04,-0.02,-0.01,-0.01,0.00,0.00788,3131,5975,-0.32,-0.08,0.00,0.29,16141,16456
544,2.95,0.00336,-0.01092,-0.00182,0.05,-0.04,-0.01,-0.01,0.00,-0.00544,3131,5975,-0.32,-0.08,0.00,-0.20,16551,16333
547,2.95,0.00336,-0.01098,-0.00997,0.03,-0.07,-0.02,-0.01,0.00,-0.01359,3131,5975,-0.32,-0.08,0.00,-0.50,16802,16258
550,2.95,0.00336,-0.01114,0.00360,-0.00,-0.05,-0.01,-0.01,0.00,-0.00001,3131,5975,-0.32,-0.08,0.00,-0.00,16384,16383
553,2.95,0.00336,-0.01114,0.00789,-0.04,-0.05,-0.01,-0.01,0.00,0.00427,3131,5975,-0.32,-0.08,0.00,0.16,16252,16423
555,2.95,0.00336,-0.01110,0.00697,-0.07,-0.06,-0.01,-0.01,0.00,0.00335,3131,5975,-0.32,-0.08,0.00,0.12,16280,16414
558,2.95,0.00336,-0.01107,0.00068,-0.06,-0.06,-0.01,-0.01,0.00,-0.00294,3131,5975,-0.32,-0.08,0.00,-0.11,16474,16356
561,2.95,0.00336,-0.01111,0.00205,-0.06,-0.05,-0.01,-0.01,0.00,-0.00156,3131,5975,-0.32,-0.08,0.00,-0.06,16432,16369
564,2.95,0.00336,-0.01112,0.00276,-0.04,-0.05,-0.01,-0.01,0.00,-0.00086,3131,5975,-0.32,-0.08,0.00,-0.03,16410,16376
566,2.95,0.00336,-0.01113,0.00021,-0.01,-0.06,-0.02,-0.01,0.00,-0.00341,3131,5975,-0.32,-0.08,0.00,-0.12,16489,16352
569,2.95,0.00336,-0.01118,-0.00596,0.04,-0.06,-0.02,-0.01,0.00,-0.00958,3131,5975,-0.32,-0.08,0.00,-0.35,16679,16295
572,2.95,0.00336,-0.01129,0.00531,0.07,-0.04,-0.01,-0.01,0.00,0.00168,3131,5975,-0.32,-0.08,0.00,0.06,16332,16399
575,2.95,0.00336,-0.01128,0.00657,0.05,-0.04,-0.01,-0.01,0.00,0.00295,3131,5975,-0.32,-0.08,0.00,0.11,16293,16411
578,2.95,0.00336,-0.01126,-0.00620,-0.00,-0.06,-0.02,-0.01,0.00,-0.00982,3131,5975,-0.32,-0.08,0.00,-0.36,16686,16293
580,2.95,0.00336,-0.01137,-0.00494,-0.07,-0.06,-0.01,-0.01,0.00,-0.00856,3131,5975,-0.32,-0.08,0.00,-0.31,16647,16304
583,2.95,0.00336,-0.01146,0.01413,-0.08,-0.04,-0.01,-0.01,0.00,0.01051,3131,5975,-0.32,-0.08,0.00,0.38,16060,16481
586,2.95,0.00336,-0.01134,0.00755,-0.08,-0.04,-0.01,-0.01,0.00,0.00393,3131,5975,-0.32,-0.08,0.00,0.14,16263,16420
589,2.95,0.00336,-0.01128,0.00158,-0.08,-0.05,-0.01,-0.01,0.00,-0.00204,3131,5975,-0.32,-0.08,0.00,-0.07,16446,16365
591,2.95,0.00336,-0.01130,0.00871,-0.06,-0.05,-0.01,-0.01,0.00,0.00509,3131,5975,-0.32,-0.08,0.00,0.19,16227,16431
594,2.95,0.00336,-0.01124,0.01051,-0.02,-0.06,-0.01,-0.01,0.00,0.00689,3131,5975,-0.32,-0.08,0.00,0.25,16171,16447
597,2.95,0.00336,-0.01118,0.00384,0.02,-0.06,-0.02,-0.01,0.00,0.00022,3131,5975,-0.32,-0.08,0.00,0.01,16377,16385
600,2.95,0.00336,-0.01120,-0.00640,0.05,-0.05,-0.01,-0.01,0.00,-0.01003,3131,5975,-0.32,-0.08,0.00,-0.37,16692,16291
602,2.95,0.00336,-0.01131,0.00397,0.04,-0.03,-0.01,-0.01,0.00,0.00034,3131,5975,-0.32,-0.08,0.00,0.01,16373,16387
605,2.95,0.00336,-0.01130,-0.00066,0.02,-0.04,-0.01,-0.01,0.00,-0.00429,3131,5975,-0.32,-0.08,0.00,-0.16,16516,16344
608,2.95,0.00336,-0.01135,-0.00079,-0.00,-0.06,-0.02,-0.01,0.00,-0.00442,3131,5975,-0.32,-0.08,0.00,-0.16,16520,16343
611,2.95,0.00336,-0.01141,0.01476,-0.02,-0.06,-0.02,-0.01,0.00,0.01113,3131,5975,-0.32,-0.08,0.00,0.41,16041,16486
613,2.95,0.00336,-0.01131,0.01912,-0.04,-0.06,-0.01,-0.01,0.00,0.01549,3131,5975,-0.32,-0.08,0.00,0.57,15906,16527
616,2.95,0.00336,-0.01116,0.01364,-0.06,-0.07,-0.02,-0.01,0.00,0.01001,3131,5975,-0.32,-0.08,0.00,0.37,16075,16476
619,2.95,0.00336,-0.01108,0.00694,-0.04,-0.06,-0.01,-0.01,0.00,0.00331,3131,5975,-0.32,-0.08,0.00,0.12,16282,16414
622,2.95,0.00336,-0.01105,0.00529,-0.03,-0.04,-0.01,-0.01,0.00,0.00166,3131,5975,-0.32,-0.08,0.00,0.06,16332,16399
625,2.95,0.00336,-0.01103,-0.00183,0.01,-0.05,-0.01,-0.01,0.00,-0.00546,3131,5975,-0.32,-0.08,0.00,-0.20,16552,16333
627,2.95,0.00336,-0.01109,-0.00723,0.03,-0.05,-0.01,-0.01,0.00,-0.01086,3131,5975,-0.32,-0.08,0.00,-0.40,16718,16283
630,2.95,0.00336,-0.01121,0.00950,0.02,-0.02,-0.01,-0.01,0.00,0.00587,3131,5975,-0.32,-0.08,0.00,0.21,16203,16438
633,2.95,0.00336,-0.01113,0.01806,-0.01,-0.03,-0.01,-0.01,0.00,0.01443,3131,5975,-0.32,-0.08,0.00,0.53,15939,16517
636,2.95,0.00336,-0.01098,0.01112,-0.02,-0.07,-0.02,-0.01,0.00,0.00749,3131,5975,-0.32,-0.08,0.00,0.27,16153,16453
638,2.95,0.00336,-0.01093,0.00445,-0.03,-0.07,-0.02,-0.01,0.00,0.00081,3131,5975,-0.32,-0.08,0.00,0.03,16358,16391
641,2.95,0.00336,-0.01094,0.00455,-0.04,-0.04,-0.01,-0.01,0.00,0.00092,3131,5975,-0.32,-0.08,0.00,0.03,16355,16392
644,2.95,0.00336,-0.01093,0.00298,-0.05,-0.03,-0.00,-0.01,0.00,-0.00065,3131,5975,-0.32,-0.08,0.00,-0.02,16404,16377
647,2.95,0.00336,-0.01091,-0.00312,-0.04,-0.04,-0.01,-0.01,0.00,-0.00675,3131,5974,-0.32,-0.08,0.08,-0.25,16591,16321
649,2.95,0.00336,-0.01097,0.00476,-0.02,-0.04,-0.01,-0.01,0.00,0.00113,3131,5974,-0.32,-0.08,0.00,0.04,16349,16394
652,2.95,0.00336,-0.01096,0.01673,0.02,-0.05,-0.01,-0.01,0.00,0.01310,3131,5974,-0.32,-0.08,0.00,0.48,15980,16505
655,2.95,0.00336,-0.01083,0.00983,0.07,-0.06,-0.02,-0.01,0.00,0.00620,3131,5974,-0.32,-0.08,0.00,0.23,16193,16441
658,2.95,0.00336,-0.01080,0.00058,0.05,-0.07,-0.02,-0.01,0.00,-0.00305,3131,5974,-0.32,-0.08,0.00,-0.11,16477,16355
660,2.95,0.00336,-0.01086,-0.00215,0.02,-0.04,-0.01,-0.01,0.00,-0.00579,3131,5974,-0.32,-0.08,0.00,-0.21,16562,16330
663,2.95,0.00336,-0.01092,-0.00424,-0.02,-0.02,-0.00,-0.01,0.00,-0.00787,3131,5974,-0.32,-0.08,0.00,-0.29,16626,16311
666,2.95,0.00336,-0.01097,-0.00758,-0.07,-0.04,-0.01,-0.01,0.00,-0.01121,3131,5974,-0.32,-0.08,0.00,-0.41,16729,16280
669,2.95,0.00336,-0.01106,-0.01153,-0.07,-0.05,-0.01,-0.01,0.00,-0.01516,3131,5974,-0.32,-0.08,0.00,-0.55,16850,16243
671,2.95,0.00336,-0.01121,0.00926,-0.06,-0.03,-0.00,-0.01,0.00,0.00563,3131,5975,-0.32,-0.08,-0.08,0.21,16210,16436
674,2.95,0.00336,-0.01113,0.02725,-0.06,-0.04,-0.01,-0.01,0.00,0.02363,3131,5975,-0.32,-0.08,0.00,0.86,15655,16602
677,2.95,0.00336,-0.01088,0.01683,-0.04,-0.08,-0.02,-0.01,0.00,0.01321,3131,5975,-0.32,-0.08,0.00,0.48,15977,16506
680,2.95,0.00336,-0.01078,0.00817,0.00,-0.09,-0.02,-0.01,0.00,0.00454,3131,5975,-0.32,-0.08,0.00,0.17,16244,16425
682,2.95,0.00336,-0.01078,0.00935,0.05,-0.04,-0.01,-0.01,0.00,0.00571,3131,5975,-0.32,-0.08,0.00,0.21,16207,16436
685,2.95,0.00336,-0.01072,0.00421,0.06,-0.01,0.00,-0.01,0.00,0.00058,3131,5973,-0.32,-0.08,0.15,0.02,16365,16389
688,2.95,0.00336,-0.01066,-0.02084,0.01,-0.04,-0.01,-0.01,0.00,-0.02447,3131,5973,-0.32,-0.08,0.00,-0.89,17137,16157
691,2.95,0.00336,-0.01091,-0.03142,-0.03,-0.06,-0.01,-0.01,0.00,-0.03505,3131,5973,-0.32,-0.08,0.00,-1.28,17463,16060
693,2.95,0.00336,-0.01127,0.00011,-0.06,-0.02,0.00,-0.01,0.00,-0.00352,3131,5973,-0.32,-0.08,0.00,-0.13,16492,16351
696,2.95,0.00336,-0.01127,0.01791,-0.05,-0.01,0.00,-0.01,0.00,0.01429,3131,5973,-0.32,-0.08,0.00,0.52,15943,16516
699,2.95,0.00336,-0.01108,0.00306,-0.05,-0.04,-0.01,-0.01,0.00,-0.00056,3131,5973,-0.32,-0.08,0.00,-0.02,16401,16378
702,2.95,0.00336,-0.01106,0.00504,-0.06,-0.04,-0.01,-0.01,0.00,0.00142,3130,5973,-0.32,-0.08,0.00,0.05,16340,16397
704,2.95,0.00336,-0.01104,0.01141,-0.03,-0.03,-0.00,-0.01,0.00,0.00779,3130,5974,-0.32,-0.08,-0.08,0.28,16143,16456
707,2.95,0.00336,-0.01093,-0.00174,0.01,-0.05,-0.01,-0.01,0.00,-0.00535,3130,5974,-0.32,-0.08,0.00,-0.20,16549,16334
710,2.95,0.00336,-0.01099,-0.00080,0.05,-0.05,-0.02,-0.01,0.00,-0.00442,3130,5974,-0.32,-0.08,0.00,-0.16,16520,16343
713,2.95,0.00336,-0.01106,-0.00535,0.05,-0.06,-0.02,-0.01,0.00,-0.00897,3130,5975,-0.32,-0.08,-0.08,-0.33,16660,16301
715,2.95,0.00336,-0.01117,-0.00228,0.04,-0.06,-0.02,-0.01,0.00,-0.00590,3130,5975,-0.32,-0.08,0.00,-0.22,16565,16329
718,2.95,0.00336,-0.01125,0.00888,-0.01,-0.06,-0.01,-0.01,0.00,0.00526,3130,5975,-0.32,-0.08,0.00,0.19,16221,16432
721,2.95,0.00336,-0.01121,0.00865,-0.05,-0.06,-0.01,-0.01,0.00,0.00502,3130,5975,-0.32,-0.08,0.00,0.18,16229,16430
724,2.95,0.00336,-0.01117,0.00793,-0.06,-0.06,-0.01,-0.01,0.00,0.00431,3130,5975,-0.32,-0.08,0.00,0.16,16251,16423
726,2.95,0.00336,-0.01113,0.01171,-0.07,-0.06,-0.01,-0.01,0.00,0.00809,3130,5975,-0.32,-0.08,0.00,0.30,16134,16458
729,2.95,0.00336,-0.01105,0.00734,-0.05,-0.06,-0.01,-0.01,0.00,0.00372,3130,5975,-0.32,-0.08,0.00,0.14,16269,16418
732,2.95,0.00336,-0.01102,-0.00629,-0.01,-0.05,-0.01,-0.01,0.00,-0.00991,3130,5975,-0.32,-0.08,0.00,-0.36,16689,16292
735,2.95,0.00336,-0.01113,-0.00020,0.03,-0.02,-0.01,-0.01,0.00,-0.00383,3130,5975,-0.32,-0.08,0.00,-0.14,16501,16348
737,2.95,0.00336,-0.01115,-0.00433,0.04,-0.04,-0.01,-0.01,0.00,-0.00796,3130,5975,-0.32,-0.08,0.00,-0.29,16629,16310
740,2.95,0.00336,-0.01123,-0.00561,0.06,-0.04,-0.01,-0.01,0.00,-0.00923,3130,5975,-0.32,-0.08,0.00,-0.34,16668,16298
743,2.95,0.00336,-0.01133,0.00349,-0.00,-0.04,-0.01,-0.01,0.00,-0.00013,3130,5975,-0.32,-0.08,0.00,-0.00,16388,16382
746,2.95,0.00336,-0.01133,0.00906,-0.04,-0.04,-0.01,-0.01,0.00,0.00543,3130,5975,-0.32,-0.08,0.00,0.20,16216,16434
748,2.95,0.00336,-0.01126,0.01399,-0.06,-0.05,-0.01,-0.01,0.00,0.01037,3130,5975,-0.32,-0.08,0.00,0.38,16064,16479
751,2.95,0.00336,-0.01115,0.00687,-0.06,-0.06,-0.01,-0.01,0.00,0.00325,3130,5975,-0.32,-0.08,0.00,0.12,16283,16414
754,2.95,0.00336,-0.01113,0.00527,-0.05,-0.06,-0.01,-0.01,0.00,0.00164,3130,5975,-0.32,-0.08,0.00,0.06,16333,16399
757,2.95,0.00336,-0.01112,0.00683,-0.03,-0.06,-0.01,-0.01,0.00,0.00320,3130,5974,-0.32,-0.08,0.08,0.12,16285,16413
759,2.95,0.00336,-0.01110,-0.00075,-0.00,-0.06,-0.02,-0.01,0.00,-0.00438,3130,5974,-0.32,-0.08,0.00,-0.16,16518,16343
762,2.95,0.00336,-0.01116,-0.01897,0.02,-0.06,-0.02,-0.01,0.00,-0.02260,3130,5974,-0.32,-0.08,0.00,-0.83,17080,16175
765,2.95,0.00336,-0.01140,-0.00484,0.07,-0.04,-0.01,-0.01,0.00,-0.00847,3130,5974,-0.32,-0.08,0.00,-0.31,16645,16305
768,2.95,0.00336,-0.01149,0.00714,0.06,-0.02,-0.01,-0.01,0.00,0.00351,3130,5974,-0.32,-0.08,0.00,0.13,16275,16416
770,2.95,0.00336,-0.01144,0.00122,0.00,-0.05,-0.01,-0.01,0.00,-0.00241,3130,5974,-0.32,-0.08,0.00,-0.09,16458,16361
773,2.95,0.00336,-0.01147,0.00270,-0.07,-0.06,-0.01,-0.01,0.00,-0.00093,3130,5974,-0.32,-0.08,0.00,-0.03,16412,16375
776,2.95,0.00336,-0.01149,0.02276,-0.09,-0.04,-0.01,-0.01,0.00,0.01913,3130,5974,-0.32,-0.08,0.00,0.70,15794,16560
779,2.95,0.00336,-0.01128,0.01466,-0.09,-0.04,-0.01,-0.01,0.00,0.01103,3130,5974,-0.32,-0.08,0.00,0.40,16044,16485
781,2.95,0.00336,-0.01115,-0.00396,-0.07,-0.06,-0.01,-0.01,0.00,-0.00759,3130,5974,-0.32,-0.08,0.00,-0.28,16617,16313
784,2.95,0.00336,-0.01123,-0.00636,-0.05,-0.04,-0.01,-0.01,0.00,-0.00998,3130,5974,-0.32,-0.08,0.00,-0.37,16691,16291
787,2.95,0.00336,-0.01132,-0.00127,-0.04,-0.04,-0.01,-0.01,0.00,-0.00490,3130,5974,-0.32,-0.08,0.00,-0.18,16534,16338
789,2.95,0.00336,-0.01136,-0.00246,0.00,-0.06,-0.01,-0.01,0.00,-0.00609,3130,5974,-0.32,-0.08,0.00,-0.22,16571,16327
792,2.95,0.00336,-0.01143,0.00433,0.05,-0.05,-0.02,-0.01,0.00,0.00070,3130,5974,-0.32,-0.08,0.00,0.03,16362,16390
795,2.95,0.00336,-0.01144,0.01310,0.07,-0.05,-0.01,-0.01,0.00,0.00948,3130,5974,-0.32,-0.08,0.00,0.35,16091,16471
798,2.95,0.00336,-0.01136,0.01713,0.03,-0.05,-0.02,-0.01,0.00,0.01350,3130,5974,-0.32,-0.08,0.00,0.49,15968,16508
800,2.95,0.00336,-0.01123,0.00922,-0.01,-0.07,-0.02,-0.01,0.00,0.00558,3130,5974,-0.32,-0.08,0.00,0.20,16211,16435
803,2.95,0.00336,-0.01120,0.00816,-0.06,-0.06,-0.01,-0.01,0.00,0.00453,3130,5974,-0.32,-0.08,0.00,0.17,16244,16425
806,2.95,0.00336,-0.01116,0.01820,-0.05,-0.04,-0.01,-0.01,0.00,0.01457,3130,5974,-0.32,-0.08,0.00,0.53,15934,16518
809,2.95,0.00336,-0.01100,0.00777,-0.04,-0.06,-0.01,-0.01,0.00,0.00413,3130,5974,-0.32,-0.08,0.00,0.15,16256,16422
811,2.95,0.00336,-0.01097,-0.00082,-0.04,-0.07,-0.02,-0.01,0.00,-0.00445,3130,5974,-0.32,-0.08,0.00,-0.16,16521,16342
814,2.95,0.00336,-0.01103,0.01532,-0.04,-0.04,-0.01,-0.01,0.00,0.01169,3130,5974,-0.32,-0.08,0.00,0.43,16023,16492
817,2.95,0.00336,-0.01090,0.02227,-0.02,-0.04,-0.01,-0.01,0.00,0.01864,3130,5974,-0.32,-0.08,0.00,0.68,15809,16556
820,2.95,0.00336,-0.01071,0.00941,0.04,-0.04,-0.01,-0.01,0.00,0.00578,3130,5974,-0.32,-0.08,0.00,0.21,16206,16437
822,2.95,0.00336,-0.01066,-0.00002,0.05,-0.04,-0.01,-0.01,0.00,-0.00365,3130,5974,-0.32,-0.08,0.00,-0.13,16496,16350
825,2.95,0.00336,-0.01070,-0.00142,0.03,-0.04,-0.01,-0.01,0.00,-0.00505,3130,5974,-0.32,-0.08,0.00,-0.18,16539,16337
828,2.95,0.00336,-0.01075,0.00199,-0.01,-0.04,-0.01,-0.01,0.00,-0.00164,3130,5974,-0.32,-0.08,0.00,-0.06,16434,16368
831,2.95,0.00336,-0.01076,0.01042,-0.05,-0.04,-0.01,-0.01,0.00,0.00679,3130,5974,-0.32,-0.08,0.00,0.25,16174,16446
833,2.95,0.00336,-0.01068,0.01506,-0.06,-0.03,-0.00,-0.01,0.00,0.01144,3130,5974,-0.32,-0.08,0.00,0.42,16031,16489
836,2.95,0.00336,-0.01054,0.01118,-0.05,-0.06,-0.01,-0.01,0.00,0.00755,3130,5974,-0.32,-0.08,0.00,0.28,16151,16453
839,2.95,0.00336,-0.01047,0.01137,-0.07,-0.08,-0.02,-0.01,0.00,0.00774,3130,5974,-0.32,-0.08,0.00,0.28,16145,16455
842,2.95,0.00336,-0.01042,0.01280,-0.05,-0.06,-0.01,-0.01,0.00,0.00916,3130,5974,-0.32,-0.08,0.00,0.33,16101,16468
844,2.95,0.00336,-0.01034,0.01580,-0.00,-0.04,-0.01,-0.01,0.00,0.01217,3130,5974,-0.32,-0.08,0.00,0.44,16009,16496
847,2.95,0.00336,-0.01021,-0.00162,0.05,-0.05,-0.01,-0.01,0.00,-0.00525,3130,5973,-0.32,-0.08,0.08,-0.19,16545,16335
850,2.95,0.00336,-0.01028,-0.00587,0.08,-0.05,-0.01,-0.01,0.00,-0.00951,3130,5972,-0.32,-0.08,0.08,-0.35,16677,16296
853,2.95,0.00336,-0.01038,-0.00333,0.05,-0.03,-0.01,-0.01,0.00,-0.00697,3130,5972,-0.32,-0.08,0.00,-0.25,16598,16319
855,2.95,0.00336,-0.01045,0.00729,0.01,-0.02,-0.01,-0.01,0.00,0.00365,3130,5972,-0.32,-0.08,0.00,0.13,16271,16417
858,2.95,0.00336,-0.01040,0.01695,-0.05,-0.04,-0.01,-0.01,0.00,0.01332,3130,5972,-0.32,-0.08,0.00,0.49,15973,16507
