raw_hand_torque,transducer_byte,sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
1.40,793,,-0.01296,0.01198,-0.86922,-0.68175,-0.59274,-1.91727,0.00000,0.33373,-1.85912,-0.87118
-3.78,842,,-0.01296,0.00328,-0.61325,-0.67408,-0.62265,-2.99125,0.00000,0.15794,3.49825,1.25812
-2.09,826,,-0.01296,-0.00285,-0.52980,-0.66947,-0.65103,-2.83818,0.00000,-0.51311,4.62388,1.79231
-0.92,815,,-0.01296,-0.00812,0.02261,-0.66334,-0.68478,-3.37539,0.00000,-1.25033,8.05666,3.29551
-0.18,808,,-0.01296,-0.00787,0.37774,-0.65567,-0.70779,-2.30121,0.00000,-1.49500,8.28444,3.45341
0.35,803,,-0.01296,-0.00408,0.49774,-0.64570,-0.71929,-1.15074,0.00000,-1.25635,7.98586,3.37441
0.77,799,,-0.00864,0.00090,0.69163,-0.63879,-0.69935,1.99418,0.00000,-0.73280,1.50316,0.66487
0.87,798,,-0.00864,0.00779,0.62972,-0.63189,-0.65947,3.98836,0.00000,-0.13306,-4.09998,-1.55658
-1.03,816,,-0.00864,0.01404,0.38879,-0.62652,-0.60808,5.13883,0.00000,0.25073,-8.90318,-3.63957
1.40,793,,-0.00864,0.01785,0.08284,-0.62806,-0.57203,3.60376,0.00000,0.35623,-9.65275,-4.02771
2.99,778,,-0.01080,0.01862,-0.35138,-0.63036,-0.56666,0.53681,0.00000,0.62507,-5.12368,-2.16952
1.19,795,,-0.01296,0.01506,-0.97209,-0.63036,-0.57357,-0.69025,0.00000,1.14557,-2.30706,-0.98970
1.83,789,,-0.01296,0.00531,-0.95393,-0.62806,-0.58584,-1.22682,0.00000,1.53679,0.20167,-0.08689
0.77,799,,-0.01296,-0.00421,-0.76090,-0.62269,-0.60424,-1.84129,0.00000,1.66210,3.09509,1.15971
0.13,805,,-0.01296,-0.01179,-0.17465,-0.61885,-0.64029,-3.60525,0.00000,1.50118,8.05614,3.29530
0.13,805,,-0.01296,-0.01350,0.33365,-0.61272,-0.67021,-2.99214,0.00000,1.10862,9.48541,3.96150
-3.78,842,,-0.01296,-0.01013,0.54318,-0.60811,-0.68018,-0.99727,0.00000,0.41966,6.75066,2.86011
-0.50,811,,-0.00864,-0.00468,0.83323,-0.60581,-0.66944,1.07374,0.00000,-0.51245,2.44368,1.06041
0.56,801,,-0.00864,0.00365,0.81405,-0.60581,-0.63492,3.45184,0.00000,-1.04379,-4.26759,-1.62275
0.24,804,,-0.00864,0.01175,0.60802,-0.62039,-0.59197,4.29473,0.00000,-0.92398,-11.38517,-4.68729
2.25,785,,-0.00864,0.01777,0.08556,-0.62345,-0.56820,2.37765,0.00000,-0.40365,-7.82650,-3.27043
1.30,794,,-0.01080,0.01856,-0.37811,-0.62806,-0.57050,-0.22998,0.00000,0.32705,-3.87996,-1.64215
0.77,799,,-0.01296,0.01472,-1.11463,-0.63266,-0.58507,-1.45697,0.00000,0.91892,-1.27024,-0.54158
1.51,792,,-0.01296,0.00356,-0.85649,-0.63496,-0.60885,-2.37742,0.00000,1.20818,2.27181,0.80313
-1.66,822,,-0.01296,-0.00499,-0.69436,-0.63496,-0.63799,-2.91545,0.00000,1.14470,5.21800,2.08271
0.03,806,,-0.01296,-0.01190,-0.30279,-0.63496,-0.67788,-3.98756,0.00000,0.68884,9.28457,3.84816
-0.29,809,,-0.01296,-0.01489,0.36234,-0.63419,-0.70242,-2.45560,0.00000,0.18687,8.31681,3.50022
-1.45,820,,-0.01296,-0.01123,0.51415,-0.63343,-0.70319,-0.07670,0.00000,-0.20583,4.45192,1.90414
1.19,795,,-0.00864,-0.00606,0.76097,-0.63343,-0.67788,2.53130,0.00000,-0.44745,-1.85914,-0.59433
0.13,805,,-0.00864,0.00155,0.95654,-0.63573,-0.63262,4.52478,0.00000,-0.35469,-8.27835,-3.34920
2.78,780,,-0.00864,0.01108,0.72880,-0.63879,-0.59274,3.98836,0.00000,0.06506,-9.97547,-4.14056
2.04,787,,-0.00864,0.01831,-0.17110,-0.64186,-0.58814,0.46024,0.00000,0.74190,-4.55273,-1.91258
-3.36,838,,-0.01080,0.01653,-0.52081,-0.64493,-0.59351,-0.53682,0.00000,1.05694,-2.76412,-1.16769
0.66,800,,-0.01296,0.01127,-0.93991,-0.64723,-0.61191,-1.83949,0.00000,0.63123,0.85090,0.19607
-0.82,814,,-0.01296,0.00186,-0.79420,-0.64723,-0.63876,-2.68477,0.00000,0.09306,4.17554,1.62748
1.30,794,,-0.01296,-0.00606,-0.45338,-0.64800,-0.67711,-3.83530,0.00000,-0.13235,8.11309,3.33477
0.13,805,,-0.01296,-0.01057,-0.17509,-0.64800,-0.70702,-2.99100,0.00000,-0.06085,8.55155,3.57826
-1.35,819,,-0.01296,-0.01228,0.29359,-0.64800,-0.71316,-0.61359,0.00000,-0.00020,4.95288,2.10188
0.66,800,,-0.01296,-0.00931,0.59393,-0.65107,-0.69398,1.91866,0.00000,-0.10303,-1.43916,-0.42373
1.72,790,,-0.00864,-0.00336,0.84191,-0.65950,-0.64490,4.90870,0.00000,-0.00311,-10.59501,-4.33169
1.30,794,,-0.00864,0.00505,1.02214,-0.66487,-0.59581,4.90875,0.00000,0.40319,-13.20546,-5.52484
1.61,791,,-0.00864,0.01522,0.33023,-0.67331,-0.58584,0.99707,0.00000,0.86199,-8.27033,-3.52091
-3.04,835,,-0.00864,0.01845,-0.27467,-0.68175,-0.54749,3.83496,0.00000,0.91911,-15.66637,-6.67840
0.24,804,,-0.01296,0.01565,-0.85358,-0.68635,-0.55209,-0.46010,0.00000,0.40985,-7.89244,-3.46160
3.41,774,,-0.01296,0.00708,-1.12857,-0.69018,-0.50147,5.06114,0.00000,0.14656,-20.05912,-8.60905
2.25,785,,-0.01296,-0.00419,-0.76720,-0.67484,-0.50300,-0.15338,0.00000,0.62643,-7.24232,-3.27055
-5.36,857,,-0.01296,-0.01183,-0.54048,-0.67101,-0.48996,1.30399,0.00000,0.82713,-12.10252,-5.30076
-3.57,840,,-0.01296,-0.01719,-0.22301,-0.66257,-0.49533,-0.53687,0.00000,-0.12583,-7.48818,-3.36274
-1.56,821,,-0.01296,-0.01937,0.14152,-0.64186,-0.50760,-1.22780,0.00000,-1.43341,-2.40972,-1.19288
-0.18,808,,-0.01296,-0.01790,0.26733,-0.61118,-0.49917,0.84367,0.00000,-2.04957,-2.92217,-1.35879
2.46,783,,-0.00864,-0.01518,0.78181,-0.57667,-0.49380,0.53697,0.00000,-1.71478,0.29510,-0.13256
1.19,795,,-0.00864,-0.00734,0.46276,-0.53909,-0.46849,2.53080,0.00000,-0.71403,-2.20609,-0.97656
2.14,786,,-0.00864,-0.00271,0.51878,-0.50304,-0.46619,0.23012,0.00000,0.36294,3.69598,1.37017
2.04,787,,-0.01080,0.00247,0.20166,-0.46699,-0.45775,0.84367,0.00000,1.21644,4.25858,1.66024
0.87,798,,-0.01296,0.00447,0.08517,-0.43401,-0.45775,0.00000,0.00000,1.71887,7.04028,2.87971
1.51,792,,-0.01296,0.00531,-0.18174,-0.40256,-0.43934,1.84023,0.00000,1.81956,4.47321,1.84453
1.40,793,,-0.01296,0.00347,-0.18909,-0.39412,-0.42323,1.61103,0.00000,1.72724,0.59318,0.22308
1.72,790,,-0.01296,0.00158,-0.20065,-0.38415,-0.39102,3.22003,0.00000,1.63009,-3.50076,-1.35158
2.46,783,,-0.01296,-0.00043,-0.10824,-0.36498,-0.35957,3.14406,0.00000,1.64274,-2.54834,-0.98294
1.93,788,,-0.01296,-0.00151,-0.13487,-0.34580,-0.33810,2.14779,0.00000,1.78290,-1.02385,-0.35689
1.51,792,,-0.01296,-0.00285,-0.03770,-0.32970,-0.32813,0.99697,0.00000,1.88794,1.12956,0.38139
0.98,797,,-0.01296,-0.00321,0.03397,-0.31589,-0.32583,0.23012,0.00000,1.82177,2.68133,1.04737
0.66,800,,-0.01296,-0.00287,0.06714,-0.30055,-0.31739,0.84380,0.00000,1.58152,2.31182,0.90879
-1.13,817,,-0.01296,-0.00219,0.11367,-0.28291,-0.30358,1.38072,0.00000,1.13453,2.02177,0.79672
0.77,799,,-0.01296,-0.00105,0.13198,-0.26987,-0.28441,1.91746,0.00000,0.58729,-0.38655,-0.04703
-0.50,811,,-0.01296,0.00027,0.29635,-0.25607,-0.26293,2.14779,0.00000,0.19625,-1.08106,-0.35033
1.93,788,,-0.01296,0.00322,0.17078,-0.24533,-0.23686,2.60777,0.00000,0.09645,-3.23426,-1.27313
1.19,795,,-0.01296,0.00492,-0.00493,-0.23459,-0.21078,2.60725,0.00000,0.33637,-4.11266,-1.66843
0.77,799,,-0.01296,0.00485,-0.14633,-0.22462,-0.18777,2.30098,0.00000,0.68747,-4.47791,-1.84662
0.98,797,,-0.01296,0.00337,-0.30660,-0.21542,-0.17166,1.61066,0.00000,0.89699,-3.85384,-1.60270
1.83,789,,-0.01296,0.00030,-0.28950,-0.20775,-0.16936,0.23014,0.00000,1.04861,-1.50716,-0.62052
0.45,802,,-0.01296,-0.00258,-0.17038,-0.19777,-0.16859,0.07668,0.00000,1.17107,-0.34245,-0.11948
0.56,801,,-0.01080,-0.00427,-0.06297,-0.18780,-0.16706,0.15340,0.00000,1.12720,0.41332,0.04524
-1.03,816,,-0.01080,-0.00489,0.02455,-0.17630,-0.15786,0.92048,0.00000,0.84107,-0.87435,-0.31730
1.30,794,,-0.01080,-0.00463,0.24597,-0.16633,-0.14635,1.15058,0.00000,0.48220,-1.59946,-0.62053
2.99,778,,-0.01080,-0.00216,0.15777,-0.16096,-0.13561,1.07390,0.00000,0.51110,-2.54438,-1.02267
1.93,788,,-0.01080,-0.00058,0.18245,-0.15712,-0.12948,0.61347,0.00000,1.00610,-2.16629,-0.87099
1.19,795,,-0.01080,0.00124,-0.05157,-0.15712,-0.12181,0.76692,0.00000,1.48148,-3.49778,-1.43786
0.98,797,,-0.01080,0.00073,-0.01287,-0.15712,-0.11567,0.61359,0.00000,1.63506,-3.59459,-1.49065
0.98,797,,-0.01080,0.00059,-0.30913,-0.15789,-0.11337,0.23012,0.00000,1.53590,-3.26066,-1.35884
1.40,793,,-0.01080,-0.00249,-0.20762,-0.16173,-0.11644,-0.30680,0.00000,1.37344,-2.92223,-1.22039
0.45,802,,-0.01080,-0.00455,-0.16355,-0.16479,-0.11951,-0.30680,0.00000,1.22154,-2.79480,-1.16766
0.45,802,,-0.01080,-0.00617,-0.01593,-0.16786,-0.12104,-0.15338,0.00000,1.01513,-3.13754,-1.31267
0.03,806,,-0.01080,-0.00631,0.01843,-0.17093,-0.12104,0.00000,0.00000,0.74920,-3.56829,-1.49727
-0.08,807,,-0.01080,-0.00610,0.20514,-0.17323,-0.11644,0.46020,0.00000,0.46626,-4.60095,-1.93890
0.45,802,,-0.01080,-0.00404,0.04090,-0.17630,-0.11644,0.00000,0.00000,0.24551,-4.13952,-1.75433
-0.08,807,,-0.01080,-0.00362,0.09153,-0.17783,-0.11644,0.00000,0.00000,0.13852,-3.97253,-1.68841
0.03,806,,-0.01080,-0.00269,0.03130,-0.17937,-0.11721,-0.07673,0.00000,0.07883,-3.88899,-1.65543
-0.82,814,,-0.01080,-0.00237,-0.05368,-0.18090,-0.11797,-0.07667,0.00000,-0.02368,-3.93301,-1.67524
0.56,801,,-0.01080,-0.00290,-0.04830,-0.18244,-0.11797,0.00000,0.00000,-0.13047,-4.14833,-1.76752
0.45,802,,-0.01080,-0.00337,-0.01653,-0.18320,-0.11797,0.00000,0.00000,-0.08897,-4.06482,-1.73455
0.35,803,,-0.01080,-0.00352,0.01734,-0.18474,-0.11797,0.00000,0.00000,0.07387,-4.28012,-1.82683
0.03,806,,-0.01080,-0.00334,0.01553,-0.18550,-0.11797,0.00000,0.00000,0.20008,-4.19665,-1.79388
-0.18,808,,-0.01080,-0.00317,0.07853,-0.18627,-0.11797,0.00000,0.00000,0.21291,-4.24061,-1.81366
0.03,806,,-0.01080,-0.00238,0.00951,-0.18704,-0.11797,0.00000,0.00000,0.13982,-4.28453,-1.83342
-0.18,808,,-0.01080,-0.00227,0.02517,-0.18780,-0.11874,-0.07672,0.00000,0.05098,-4.15704,-1.78067
-0.29,809,,-0.01080,-0.00202,0.00052,-0.18857,-0.12104,-0.23010,0.00000,-0.04179,-3.81434,-1.63568
0.45,802,,-0.01080,-0.00200,-0.01177,-0.18857,-0.12564,-0.46020,0.00000,-0.08975,-3.04088,-1.30608
0.98,797,,-0.01080,-0.00211,-0.00207,-0.18857,-0.12794,-0.23014,0.00000,0.02211,-3.29128,-1.40492
0.35,803,,-0.01080,-0.00213,0.00426,-0.18857,-0.12871,-0.07667,0.00000,0.24822,-3.50236,-1.49068
-0.39,810,,-0.01080,-0.00208,-0.00454,-0.18857,-0.13101,-0.23012,0.00000,0.36063,-3.11554,-1.32584
0.13,805,,-0.01080,-0.00212,-0.00752,-0.18780,-0.13331,-0.23005,0.00000,0.28878,-2.81246,-1.19406
2.14,786,,-0.01080,-0.00218,-0.00387,-0.18627,-0.13638,-0.30683,0.00000,0.31718,-2.29374,-0.96987
0.45,802,,-0.01080,-0.00222,-0.00240,-0.18550,-0.13791,-0.15340,0.00000,0.57186,-2.54430,-1.06878
0.66,800,,-0.01080,-0.00223,-0.00209,-0.18397,-0.13945,-0.15340,0.00000,0.77279,-2.24108,-0.93694
0.45,802,,-0.01080,-0.00225,-0.00476,-0.18320,-0.14098,-0.15340,0.00000,0.79745,-2.23668,-0.93035
0.56,801,,-0.01080,-0.00229,-0.00550,-0.18244,-0.14175,-0.07673,0.00000,0.73557,-2.27616,-0.94350
0.56,801,,-0.01080,-0.00233,-0.00103,-0.18167,-0.14252,-0.07667,0.00000,0.65465,-2.18841,-0.90401
0.45,802,,-0.01080,-0.00233,0.00086,-0.18167,-0.14252,0.00000,0.00000,0.58772,-2.44323,-1.00945
0.45,802,,-0.01080,-0.00232,-0.00043,-0.18167,-0.14252,0.00000,0.00000,0.53034,-2.44323,-1.00945
0.45,802,,-0.01080,-0.00231,0.00090,-0.18167,-0.14252,0.00000,0.00000,0.48527,-2.44323,-1.00945
-0.71,813,,-0.01080,-0.00230,0.00519,-0.18167,-0.14252,0.00000,0.00000,0.37898,-2.44323,-1.00945
0.45,802,,-0.01080,-0.00224,0.00672,-0.18167,-0.14252,0.00000,0.00000,0.19764,-2.44323,-1.00945
0.35,803,,-0.01080,-0.00216,0.00630,-0.18090,-0.14252,0.00000,0.00000,0.10557,-2.27184,-0.93694
1.30,794,,-0.01080,-0.00209,0.01046,-0.18090,-0.14252,0.00000,0.00000,0.20358,-2.39928,-0.98968
0.13,805,,-0.01080,-0.00198,0.00459,-0.18090,-0.14252,0.00000,0.00000,0.39641,-2.39928,-0.98968
0.35,803,,-0.01080,-0.00193,0.00317,-0.18013,-0.14252,0.00000,0.00000,0.49788,-2.22790,-0.91717
0.35,803,,-0.01080,-0.00189,0.00654,-0.18013,-0.14252,0.00000,0.00000,0.48435,-2.35534,-0.96990
0.45,802,,-0.01080,-0.00182,0.00497,-0.17937,-0.14252,0.00000,0.00000,0.44838,-2.18394,-0.89739
0.35,803,,-0.01080,-0.00177,0.00607,-0.17860,-0.14252,0.00000,0.00000,0.41999,-2.14001,-0.87762
0.13,805,,-0.01080,-0.00170,0.00156,-0.17783,-0.14252,0.00000,0.00000,0.38100,-2.09607,-0.85785
-1.03,816,,-0.01080,-0.00168,-0.00337,-0.17783,-0.14252,0.00000,0.00000,0.23402,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00171,0.00251,-0.17783,-0.14252,0.00000,0.00000,-0.00345,-2.22350,-0.91058
-0.08,807,,-0.01080,-0.00167,-0.00407,-0.17783,-0.14252,0.00000,0.00000,-0.14289,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00171,-0.00326,-0.17783,-0.14252,0.00000,0.00000,-0.14717,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00174,-0.00750,-0.17783,-0.14252,0.00000,0.00000,-0.08738,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00181,-0.00224,-0.17783,-0.14252,0.00000,0.00000,0.00413,-2.22350,-0.91058
0.56,801,,-0.01080,-0.00182,-0.00082,-0.17783,-0.14252,0.00000,0.00000,0.11971,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00182,-0.00466,-0.17783,-0.14252,0.00000,0.00000,0.24256,-2.22350,-0.91058
-0.50,811,,-0.01080,-0.00186,-0.00270,-0.17783,-0.14252,0.00000,0.00000,0.26394,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00189,0.00035,-0.17783,-0.14252,0.00000,0.00000,0.16635,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00188,0.00349,-0.17783,-0.14252,0.00000,0.00000,0.08876,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00183,0.00242,-0.17783,-0.14252,0.00000,0.00000,0.07604,-2.22350,-0.91058
0.56,801,,-0.01080,-0.00180,0.00446,-0.17783,-0.14252,0.00000,0.00000,0.11492,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00175,0.00517,-0.17783,-0.14252,0.00000,0.00000,0.19313,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00170,-0.00051,-0.17783,-0.14252,0.00000,0.00000,0.23796,-2.22350,-0.91058
0.45,802,,-0.01080,-0.00170,0.00118,-0.17783,-0.14252,0.00000,0.00000,0.24977,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00168,0.00001,-0.17783,-0.14252,0.00000,0.00000,0.27330,-2.22350,-0.91058
-2.09,826,,-0.01080,-0.00167,0.00189,-0.17783,-0.14252,0.00000,0.00000,0.13127,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00165,0.00439,-0.17783,-0.14252,0.00000,0.00000,-0.21196,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00160,-0.00140,-0.17783,-0.14252,0.00000,0.00000,-0.39585,-2.22350,-0.91058
-0.82,814,,-0.01080,-0.00161,0.00063,-0.17783,-0.14252,0.00000,0.00000,-0.38589,-2.22350,-0.91058
0.13,805,,-0.01080,-0.00160,-0.00054,-0.17783,-0.14252,0.00000,0.00000,-0.36992,-2.22350,-0.91058
0.03,806,,-0.01080,-0.00160,-0.00328,-0.17783,-0.14252,0.00000,0.00000,-0.29872,-2.22350,-0.91058
0.24,804,,-0.01080,-0.00162,-0.00234,-0.17707,-0.14252,0.00000,0.00000,-0.15975,-2.05213,-0.83807
-0.08,807,,-0.01080,-0.00164,-0.00188,-0.17707,-0.14252,0.00000,0.00000,-0.03029,-2.17956,-0.89080
0.35,803,,-0.01080,-0.00166,-0.00117,-0.17707,-0.14252,0.00000,0.00000,0.06031,-2.17956,-0.89080
0.13,805,,-0.01080,-0.00166,0.00008,-0.17630,-0.14252,0.00000,0.00000,0.13182,-2.00817,-0.81829
0.24,804,,-0.01080,-0.00166,0.00189,-0.17630,-0.14252,0.00000,0.00000,0.18329,-2.13561,-0.87103
0.13,805,,-0.01080,-0.00163,0.00185,-0.17630,-0.14252,0.00000,0.00000,0.20546,-2.13561,-0.87103
0.35,803,,-0.01080,-0.00161,0.00079,-0.17553,-0.14252,0.00000,0.00000,0.21669,-1.96422,-0.79852
0.03,806,,-0.01080,-0.00159,0.00147,-0.17477,-0.14252,0.00000,0.00000,0.22037,-1.92028,-0.77874
0.24,804,,-0.01080,-0.00157,-0.00253,-0.17477,-0.14252,0.00000,0.00000,0.20568,-2.04772,-0.83147
0.03,806,,-0.01080,-0.00159,0.00405,-0.17400,-0.14328,-0.07673,0.00000,0.18024,-1.70487,-0.68642
0.03,806,,-0.01080,-0.00155,0.00142,-0.17400,-0.14328,0.00000,0.00000,0.14296,-1.95982,-0.79192
-0.29,809,,-0.01080,-0.00153,0.00393,-0.17323,-0.14328,0.00000,0.00000,0.07519,-1.78843,-0.71941
-0.18,808,,-0.01080,-0.00148,0.00143,-0.17323,-0.14328,0.00000,0.00000,-0.02255,-1.91587,-0.77214
0.35,803,,-0.01080,-0.00147,0.00397,-0.17323,-0.14328,0.00000,0.00000,-0.07775,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00142,0.00272,-0.17323,-0.14328,0.00000,0.00000,-0.02918,-1.91587,-0.77214
0.45,802,,-0.01080,-0.00139,0.00197,-0.17323,-0.14328,0.00000,0.00000,0.08479,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00137,0.00057,-0.17323,-0.14328,0.00000,0.00000,0.20214,-1.91587,-0.77214
0.03,806,,-0.01080,-0.00136,0.00163,-0.17323,-0.14328,0.00000,0.00000,0.26068,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00133,0.00159,-0.17323,-0.14328,0.00000,0.00000,0.25063,-1.91587,-0.77214
0.56,801,,-0.01080,-0.00131,-0.00162,-0.17323,-0.14328,0.00000,0.00000,0.25064,-1.91587,-0.77214
0.56,801,,-0.01080,-0.00133,-0.00026,-0.17323,-0.14328,0.00000,0.00000,0.31185,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00132,-0.00006,-0.17323,-0.14328,0.00000,0.00000,0.38181,-1.91587,-0.77214
0.13,805,,-0.01080,-0.00132,-0.00202,-0.17323,-0.14328,0.00000,0.00000,0.38659,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00134,0.00080,-0.17323,-0.14328,0.00000,0.00000,0.33463,-1.91587,-0.77214
-4.62,850,,-0.01080,-0.00132,-0.00135,-0.17323,-0.14328,0.00000,0.00000,-0.04768,-1.91587,-0.77214
0.45,802,,-0.01080,-0.00133,-0.00343,-0.17323,-0.14328,0.00000,0.00000,-0.76990,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00136,0.00009,-0.17323,-0.14328,0.00000,0.00000,-1.09521,-1.91587,-0.77214
0.35,803,,-0.01080,-0.00136,-0.00029,-0.17323,-0.14328,0.00000,0.00000,-0.84794,-1.91587,-0.77214
0.35,803,,-0.01080,-0.00136,-0.00104,-0.17323,-0.14328,0.00000,0.00000,-0.43103,-1.91587,-0.77214
0.35,803,,-0.01080,-0.00136,-0.00225,-0.17323,-0.14328,0.00000,0.00000,-0.04945,-1.91587,-0.77214
-0.39,810,,-0.01080,-0.00138,-0.00190,-0.17323,-0.14328,0.00000,0.00000,0.16466,-1.91587,-0.77214
0.24,804,,-0.01080,-0.00139,-0.00221,-0.17323,-0.14328,0.00000,0.00000,0.19481,-1.91587,-0.77214
-1.13,817,,-0.01080,-0.00141,-0.00264,-0.17323,-0.14405,-0.07668,0.00000,0.08382,-1.74454,-0.69965
0.35,803,,-0.01080,-0.00143,-0.00283,-0.17323,-0.14405,0.00000,0.00000,-0.09827,-1.87194,-0.75237
-0.50,811,,-0.01080,-0.00146,-0.00119,-0.17323,-0.14405,0.00000,0.00000,-0.21066,-1.87194,-0.75237
0.45,802,,-0.01080,-0.00146,0.00198,-0.17323,-0.14405,0.00000,0.00000,-0.21402,-1.87194,-0.75237
-0.08,807,,-0.01080,-0.00144,0.00018,-0.17323,-0.14405,0.00000,0.00000,-0.13581,-1.87194,-0.75237
0.35,803,,-0.01080,-0.00143,-0.00108,-0.17323,-0.14405,0.00000,0.00000,-0.02363,-1.87194,-0.75237
-0.18,808,,-0.01080,-0.00144,-0.00233,-0.17323,-0.14405,0.00000,0.00000,0.05804,-1.87194,-0.75237
0.24,804,,-0.01080,-0.00146,-0.00021,-0.17323,-0.14405,0.00000,0.00000,0.09082,-1.87194,-0.75237
-0.61,812,,-0.01080,-0.00145,-0.00288,-0.17323,-0.14405,0.00000,0.00000,0.05890,-1.87194,-0.75237
0.24,804,,-0.01080,-0.00148,0.00203,-0.17323,-0.14405,0.00000,0.00000,-0.01964,-1.87194,-0.75237
0.56,801,,-0.01080,-0.00145,0.00066,-0.17323,-0.14482,-0.07672,0.00000,-0.01777,-1.70050,-0.67984
0.13,805,,-0.01080,-0.00144,-0.00005,-0.17323,-0.14482,0.00000,0.00000,0.08810,-1.82798,-0.73259
0.45,802,,-0.01080,-0.00144,0.00312,-0.17323,-0.14558,-0.07668,0.00000,0.19408,-1.65663,-0.66010
0.66,800,,-0.01080,-0.00140,0.00108,-0.17323,-0.14635,-0.07672,0.00000,0.30003,-1.61261,-0.64029
0.45,802,,-0.01080,-0.00139,0.00073,-0.17323,-0.14712,-0.07668,0.00000,0.41305,-1.56875,-0.62055
0.35,803,,-0.01080,-0.00137,-0.00048,-0.17323,-0.14712,0.00000,0.00000,0.47710,-1.69616,-0.67327
0.35,803,,-0.01080,-0.00137,0.00112,-0.17323,-0.14789,-0.07672,0.00000,0.47511,-1.52473,-0.60074
0.24,804,,-0.01080,-0.00136,-0.00115,-0.17323,-0.14865,-0.07667,0.00000,0.43214,-1.48088,-0.58101
0.35,803,,-0.01080,-0.00137,0.00531,-0.17323,-0.14942,-0.07673,0.00000,0.37672,-1.43681,-0.56118
0.03,806,,-0.01080,-0.00131,0.00210,-0.17323,-0.15095,-0.15338,0.00000,0.31684,-1.22156,-0.46893
0.45,802,,-0.01080,-0.00128,0.00082,-0.17323,-0.15172,-0.07668,0.00000,0.26414,-1.30507,-0.50189
0.35,803,,-0.01080,-0.00127,0.00180,-0.17323,-0.15325,-0.15338,0.00000,0.25717,-1.08974,-0.40961
-0.08,807,,-0.01080,-0.00125,0.00038,-0.17323,-0.15479,-0.15340,0.00000,0.25668,-1.00182,-0.37005
0.56,801,,-0.01080,-0.00124,-0.00029,-0.17323,-0.15556,-0.07672,0.00000,0.23760,-1.08526,-0.40298
0.66,800,,-0.01080,-0.00124,-0.00006,-0.17323,-0.15786,-0.23007,0.00000,0.28019,-0.69864,-0.23823
0.98,797,,-0.01080,-0.00124,-0.00217,-0.17323,-0.15939,-0.15341,0.00000,0.41520,-0.73812,-0.25138
0.87,798,,-0.01080,-0.00125,0.00070,-0.17400,-0.16092,-0.15337,0.00000,0.59473,-0.82167,-0.28436
0.24,804,,-0.01080,-0.00124,0.00304,-0.17477,-0.16246,-0.15341,0.00000,0.70853,-0.77768,-0.26457
0.03,806,,-0.01080,-0.00121,-0.00608,-0.17553,-0.16399,-0.15340,0.00000,0.65751,-0.73375,-0.24480
0.24,804,,-0.01080,-0.00126,-0.00295,-0.17707,-0.16553,-0.15340,0.00000,0.49515,-0.86119,-0.29754
0.66,800,,-0.01080,-0.00129,-0.00564,-0.17783,-0.16706,-0.15340,0.00000,0.37344,-0.68980,-0.22503
0.35,803,,-0.01080,-0.00134,0.00012,-0.17937,-0.16783,-0.07668,0.00000,0.35128,-0.98869,-0.35029
1.09,796,,-0.01080,-0.00134,0.00125,-0.18090,-0.16936,-0.15340,0.00000,0.41185,-0.86121,-0.29754
0.45,802,,-0.01080,-0.00132,0.00069,-0.18244,-0.16936,0.00000,0.00000,0.52589,-1.20400,-0.44257
-0.18,808,,-0.01080,-0.00131,-0.00424,-0.18474,-0.17013,-0.07672,0.00000,0.55277,-1.29179,-0.48208
-0.08,807,,-0.01080,-0.00135,-0.00255,-0.18627,-0.17089,-0.07668,0.00000,0.41518,-1.20843,-0.44918
0.24,804,,-0.01080,-0.00137,0.00036,-0.18780,-0.17166,-0.07672,0.00000,0.23968,-1.25226,-0.46891
-0.39,810,,-0.01080,-0.00136,0.00251,-0.18934,-0.17320,-0.15341,0.00000,0.10302,-1.12486,-0.41619
0.03,806,,-0.01080,-0.00133,0.00214,-0.19010,-0.17396,-0.07668,0.00000,-0.01640,-1.12492,-0.41621
0.35,803,,-0.01080,-0.00130,0.00273,-0.19164,-0.17473,-0.07672,0.00000,-0.06081,-1.29620,-0.48868
0.66,800,,-0.01080,-0.00127,0.00469,-0.19164,-0.17626,-0.15341,0.00000,0.03044,-0.82601,-0.29093
0.77,799,,-0.01080,-0.00122,0.00244,-0.19241,-0.17780,-0.15340,0.00000,0.22440,-0.90953,-0.32390
