15  84  19 - 80.00  80.00 - 96.00  96.00 - 0.83
15  84  19 - 80.00  80.00 - 96.00  96.00 - 0.83
15  84  19 - 80.00  80.00 - 96.00  96.00 - 0.83
15  84  19 - 80.00  80.00 - 96.00  96.00 - 0.83
15  84  20 - 79.00  79.00 - 96.00  96.00 - 0.82
16  84  20 - 80.00  80.00 - 96.00  96.00 - 0.83
16  84  20 - 80.00  80.00 - 96.00  96.00 - 0.83
16  84  20 - 80.00  80.00 - 96.00  96.00 - 0.83
16  84  20 - 80.00  80.00 - 96.00  96.00 - 0.83
16  84  20 - 80.00  80.00 - 96.00  96.00 - 0.83
16  84  21 - 79.00  79.00 - 96.00  96.00 - 0.82
17  84  21 - 80.00  80.00 - 96.00  96.00 - 0.83
17  84  21 - 80.00  80.00 - 96.00  96.00 - 0.83
17  84  21 - 80.00  80.00 - 96.00  96.00 - 0.83
17  84  21 - 80.00  80.00 - 96.00  96.00 - 0.83
17  84  22 - 79.00  79.00 - 96.00  96.00 - 0.82
17  84  22 - 79.00  79.00 - 96.00  96.00 - 0.82
17  84  22 - 79.00  79.00 - 96.00  96.00 - 0.82
17  84  22 - 79.00  79.00 - 96.00  96.00 - 0.82
18  84  22 - 80.00  80.00 - 96.00  96.00 - 0.83
18  84  22 - 80.00  80.00 - 96.00  96.00 - 0.83
18  84  23 - 79.00  79.00 - 96.00  96.00 - 0.82
18  84  23 - 79.00  79.00 - 96.00  96.00 - 0.82
18  84  23 - 79.00  79.00 - 96.00  96.00 - 0.82
18  84  23 - 79.00  79.00 - 96.00  96.00 - 0.82
18  84  23 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  23 - 80.00  80.00 - 96.00  96.00 - 0.83
19  84  24 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  24 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  24 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  24 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  24 - 79.00  79.00 - 96.00  96.00 - 0.82
19  84  25 - 78.00  78.00 - 96.00  96.00 - 0.81
20  84  25 - 79.00  79.00 - 96.00  96.00 - 0.82
20  84  25 - 79.00  79.00 - 96.00  96.00 - 0.82
20  84  25 - 79.00  79.00 - 96.00  96.00 - 0.82
20  84  25 - 79.00  79.00 - 96.00  96.00 - 0.82
20  84  25 - 79.00  79.00 - 96.00  96.00 - 0.82
20  84  26 - 78.00  78.00 - 96.00  96.00 - 0.81
20  84  26 - 78.00  78.00 - 96.00  96.00 - 0.81
21  84  26 - 79.00  79.00 - 96.00  96.00 - 0.82
21  84  26 - 79.00  79.00 - 96.00  96.00 - 0.82
21  84  26 - 79.00  79.00 - 96.00  96.00 - 0.82
21  84  26 - 79.00  79.00 - 96.00  96.00 - 0.82
21  84  27 - 78.00  78.00 - 96.00  96.00 - 0.81
21  84  27 - 78.00  78.00 - 96.00  96.00 - 0.81
21  84  27 - 78.00  78.00 - 96.00  96.00 - 0.81
22  84  27 - 79.00  79.00 - 96.00  96.00 - 0.82
22  84  27 - 79.00  79.00 - 96.00  96.00 - 0.82
22  84  28 - 78.00  78.00 - 96.00  96.00 - 0.81
22  84  28 - 78.00  78.00 - 96.00  96.00 - 0.81
22  84  28 - 78.00  78.00 - 96.00  96.00 - 0.81
22  84  28 - 78.00  78.00 - 96.00  96.00 - 0.81
22  84  28 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  28 - 79.00  79.00 - 96.00  96.00 - 0.82
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  29 - 78.00  78.00 - 96.00  96.00 - 0.81
23  84  30 - 77.00  77.00 - 96.00  96.00 - 0.80
24  84  30 - 78.00  78.00 - 96.00  96.00 - 0.81
24  84  30 - 78.00  78.00 - 96.00  96.00 - 0.81
24  84  30 - 78.00  78.00 - 96.00  96.00 - 0.81
24  84  30 - 78.00  78.00 - 96.00  96.00 - 0.81
24  84  30 - 78.00  78.00 - 96.00  96.00 - 0.81
24  84  31 - 77.00  77.00 - 96.00  96.00 - 0.80
24  84  31 - 77.00  77.00 - 96.00  96.00 - 0.80
25  84  31 - 78.00  78.00 - 96.00  96.00 - 0.81
25  84  31 - 78.00  78.00 - 96.00  96.00 - 0.81
25  84  31 - 78.00  78.00 - 96.00  96.00 - 0.81
25  84  31 - 78.00  78.00 - 96.00  96.00 - 0.81
25  84  32 - 77.00  77.00 - 96.00  96.00 - 0.80
25  84  32 - 77.00  77.00 - 96.00  96.00 - 0.80
25  84  32 - 77.00  77.00 - 96.00  96.00 - 0.80
26  84  32 - 78.00  78.00 - 96.00  96.00 - 0.81
26  84  32 - 78.00  78.00 - 96.00  96.00 - 0.81
26  84  33 - 77.00  77.00 - 96.00  96.00 - 0.80
26  84  33 - 77.00  77.00 - 96.00  96.00 - 0.80
26  84  33 - 77.00  77.00 - 96.00  96.00 - 0.80
26  84  33 - 77.00  77.00 - 96.00  96.00 - 0.80
26  84  33 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  33 - 78.00  78.00 - 96.00  96.00 - 0.81
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  34 - 77.00  77.00 - 96.00  96.00 - 0.80
27  84  35 - 76.00  76.00 - 96.00  96.00 - 0.79
28  84  35 - 77.00  77.00 - 96.00  96.00 - 0.80
28  84  35 - 77.00  77.00 - 96.00  96.00 - 0.80
28  84  35 - 77.00  77.00 - 96.00  96.00 - 0.80
28  84  35 - 77.00  77.00 - 96.00  96.00 - 0.80
28  84  35 - 77.00  77.00 - 96.00  96.00 - 0.80
28  84  36 - 76.00  76.00 - 96.00  96.00 - 0.79
28  84  36 - 76.00  76.00 - 96.00  96.00 - 0.79
29  84  36 - 77.00  77.00 - 96.00  96.00 - 0.80
29  84  36 - 77.00  77.00 - 96.00  96.00 - 0.80
29  84  36 - 77.00  77.00 - 96.00  96.00 - 0.80
29  84  36 - 77.00  77.00 - 96.00  96.00 - 0.80
29  84  37 - 76.00  76.00 - 96.00  96.00 - 0.79
29  84  37 - 76.00  76.00 - 96.00  96.00 - 0.79
29  84  37 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  37 - 77.00  77.00 - 96.00  96.00 - 0.80
30  84  37 - 77.00  77.00 - 96.00  96.00 - 0.80
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
30  84  38 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  39 - 76.00  76.00 - 96.00  96.00 - 0.79
31  84  40 - 75.00  75.00 - 96.00  96.00 - 0.78
32  84  40 - 76.00  76.00 - 96.00  96.00 - 0.79
32  84  40 - 76.00  76.00 - 96.00  96.00 - 0.79
32  84  40 - 76.00  76.00 - 96.00  96.00 - 0.79
32  84  40 - 76.00  76.00 - 96.00  96.00 - 0.79
32  84  40 - 76.00  76.00 - 96.00  96.00 - 0.79
32  84  41 - 75.00  75.00 - 96.00  96.00 - 0.78
32  84  41 - 75.00  75.00 - 96.00  96.00 - 0.78
32  84  41 - 75.00  75.00 - 96.00  96.00 - 0.78
33  84  41 - 76.00  76.00 - 96.00  96.00 - 0.79
33  84  41 - 76.00  76.00 - 96.00  96.00 - 0.79
33  84  41 - 76.00  76.00 - 96.00  96.00 - 0.79
33  84  42 - 75.00  75.00 - 96.00  96.00 - 0.78
33  84  42 - 75.00  75.00 - 96.00  96.00 - 0.78
33  84  42 - 75.00  75.00 - 96.00  96.00 - 0.78
33  84  42 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  42 - 76.00  76.00 - 96.00  96.00 - 0.79
34  84  42 - 76.00  76.00 - 96.00  96.00 - 0.79
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
34  84  43 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  44 - 75.00  75.00 - 96.00  96.00 - 0.78
35  84  45 - 74.00  74.00 - 96.00  96.00 - 0.77
36  84  45 - 75.00  75.00 - 96.00  96.00 - 0.78
36  84  45 - 75.00  75.00 - 96.00  96.00 - 0.78
36  84  45 - 75.00  75.00 - 96.00  96.00 - 0.78
36  84  45 - 75.00  75.00 - 96.00  96.00 - 0.78
36  84  45 - 75.00  75.00 - 96.00  96.00 - 0.78
36  84  46 - 74.00  74.00 - 96.00  96.00 - 0.77
36  84  46 - 74.00  74.00 - 96.00  96.00 - 0.77
36  84  46 - 74.00  74.00 - 96.00  96.00 - 0.77
37  84  46 - 75.00  75.00 - 96.00  96.00 - 0.78
37  84  46 - 75.00  75.00 - 96.00  96.00 - 0.78
37  84  46 - 75.00  75.00 - 96.00  96.00 - 0.78
37  84  47 - 74.00  74.00 - 96.00  96.00 - 0.77
37  84  47 - 74.00  74.00 - 96.00  96.00 - 0.77
37  84  47 - 74.00  74.00 - 96.00  96.00 - 0.77
37  84  47 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  47 - 75.00  75.00 - 96.00  96.00 - 0.78
38  84  47 - 75.00  75.00 - 96.00  96.00 - 0.78
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
38  84  48 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  49 - 74.00  74.00 - 96.00  96.00 - 0.77
39  84  50 - 73.00  73.00 - 96.00  96.00 - 0.76
39  84  50 - 73.00  73.00 - 96.00  96.00 - 0.76
40  84  50 - 74.00  74.00 - 96.00  96.00 - 0.77
40  84  50 - 74.00  74.00 - 96.00  96.00 - 0.77
40  84  50 - 74.00  74.00 - 96.00  96.00 - 0.77
40  84  50 - 74.00  74.00 - 96.00  96.00 - 0.77
40  84  51 - 73.00  73.00 - 96.00  96.00 - 0.76
40  84  51 - 73.00  73.00 - 96.00  96.00 - 0.76
40  84  51 - 73.00  73.00 - 96.00  96.00 - 0.76
41  84  51 - 74.00  74.00 - 96.00  96.00 - 0.77
41  84  51 - 74.00  74.00 - 96.00  96.00 - 0.77
41  84  51 - 74.00  74.00 - 96.00  96.00 - 0.77
41  84  52 - 73.00  73.00 - 96.00  96.00 - 0.76
41  84  52 - 73.00  73.00 - 96.00  96.00 - 0.76
41  84  52 - 73.00  73.00 - 96.00  96.00 - 0.76
41  84  52 - 73.00  73.00 - 96.00  96.00 - 0.76
41  84  52 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  52 - 74.00  74.00 - 96.00  96.00 - 0.77
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  53 - 73.00  73.00 - 96.00  96.00 - 0.76
42  84  54 - 72.00  72.00 - 96.00  96.00 - 0.75
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  54 - 73.00  73.00 - 96.00  96.00 - 0.76
43  84  55 - 72.00  72.00 - 96.00  96.00 - 0.75
43  84  55 - 72.00  72.00 - 96.00  96.00 - 0.75
44  84  55 - 73.00  73.00 - 96.00  96.00 - 0.76
44  84  55 - 73.00  73.00 - 96.00  96.00 - 0.76
44  84  55 - 73.00  73.00 - 96.00  96.00 - 0.76
44  84  55 - 73.00  73.00 - 96.00  96.00 - 0.76
44  84  56 - 72.00  72.00 - 96.00  96.00 - 0.75
44  84  56 - 72.00  72.00 - 96.00  96.00 - 0.75
44  84  56 - 72.00  72.00 - 96.00  96.00 - 0.75
44  84  56 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  56 - 73.00  73.00 - 96.00  96.00 - 0.76
45  84  56 - 73.00  73.00 - 96.00  96.00 - 0.76
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
45  84  57 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  58 - 72.00  72.00 - 96.00  96.00 - 0.75
46  84  59 - 71.00  71.00 - 96.00  96.00 - 0.74
46  84  59 - 71.00  71.00 - 96.00  96.00 - 0.74
47  84  59 - 72.00  72.00 - 96.00  96.00 - 0.75
47  84  59 - 72.00  72.00 - 96.00  96.00 - 0.75
47  84  59 - 72.00  72.00 - 96.00  96.00 - 0.75
47  84  59 - 72.00  72.00 - 96.00  96.00 - 0.75
47  84  59 - 72.00  72.00 - 96.00  96.00 - 0.75
47  84  60 - 71.00  71.00 - 96.00  96.00 - 0.74
47  84  60 - 71.00  71.00 - 96.00  96.00 - 0.74
47  84  60 - 71.00  71.00 - 96.00  96.00 - 0.74
48  84  60 - 72.00  72.00 - 96.00  96.00 - 0.75
48  84  60 - 72.00  72.00 - 96.00  96.00 - 0.75
48  84  60 - 72.00  72.00 - 96.00  96.00 - 0.75
48  84  61 - 71.00  71.00 - 96.00  96.00 - 0.74
48  84  61 - 71.00  71.00 - 96.00  96.00 - 0.74
48  84  61 - 71.00  71.00 - 96.00  96.00 - 0.74
48  84  61 - 71.00  71.00 - 96.00  96.00 - 0.74
48  84  61 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  61 - 72.00  72.00 - 96.00  96.00 - 0.75
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  62 - 71.00  71.00 - 96.00  96.00 - 0.74
49  84  63 - 70.00  70.00 - 96.00  96.00 - 0.73
50  84  63 - 71.00  71.00 - 96.00  96.00 - 0.74
50  84  63 - 71.00  71.00 - 96.00  96.00 - 0.74
50  84  63 - 71.00  71.00 - 96.00  96.00 - 0.74
50  84  63 - 71.00  71.00 - 96.00  96.00 - 0.74
50  84  63 - 71.00  71.00 - 96.00  96.00 - 0.74
50  84  64 - 70.00  70.00 - 96.00  96.00 - 0.73
50  84  64 - 70.00  70.00 - 96.00  96.00 - 0.73
50  84  64 - 70.00  70.00 - 96.00  96.00 - 0.73
51  84  64 - 71.00  71.00 - 96.00  96.00 - 0.74
51  84  64 - 71.00  71.00 - 96.00  96.00 - 0.74
51  84  64 - 71.00  71.00 - 96.00  96.00 - 0.74
51  84  64 - 71.00  71.00 - 96.00  96.00 - 0.74
51  84  65 - 70.00  70.00 - 96.00  96.00 - 0.73
51  84  65 - 70.00  70.00 - 96.00  96.00 - 0.73
51  84  65 - 70.00  70.00 - 96.00  96.00 - 0.73
51  84  65 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  65 - 71.00  71.00 - 96.00  96.00 - 0.74
52  84  65 - 71.00  71.00 - 96.00  96.00 - 0.74
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
52  84  66 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  67 - 70.00  70.00 - 96.00  96.00 - 0.73
53  84  68 - 69.00  69.00 - 96.00  96.00 - 0.72
54  84  68 - 70.00  70.00 - 96.00  96.00 - 0.73
54  84  68 - 70.00  70.00 - 96.00  96.00 - 0.73
54  84  68 - 70.00  70.00 - 96.00  96.00 - 0.73
54  84  68 - 70.00  70.00 - 96.00  96.00 - 0.73
54  84  68 - 70.00  70.00 - 96.00  96.00 - 0.73
54  84  69 - 69.00  69.00 - 96.00  96.00 - 0.72
54  84  69 - 69.00  69.00 - 96.00  96.00 - 0.72
54  84  69 - 69.00  69.00 - 96.00  96.00 - 0.72
54  84  69 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  69 - 70.00  70.00 - 96.00  96.00 - 0.73
55  84  69 - 70.00  70.00 - 96.00  96.00 - 0.73
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
55  84  70 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  70 - 70.00  70.00 - 96.00  96.00 - 0.73
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
56  84  71 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  72 - 69.00  69.00 - 96.00  96.00 - 0.72
57  84  73 - 68.00  68.00 - 96.00  96.00 - 0.71
57  84  73 - 68.00  68.00 - 96.00  96.00 - 0.71
58  84  73 - 69.00  69.00 - 96.00  96.00 - 0.72
58  84  73 - 69.00  69.00 - 96.00  96.00 - 0.72
58  84  73 - 69.00  69.00 - 96.00  96.00 - 0.72
58  84  73 - 69.00  69.00 - 96.00  96.00 - 0.72
58  84  74 - 68.00  68.00 - 96.00  96.00 - 0.71
58  84  74 - 68.00  68.00 - 96.00  96.00 - 0.71
58  84  74 - 68.00  68.00 - 96.00  96.00 - 0.71
58  84  74 - 68.00  68.00 - 96.00  96.00 - 0.71
58  84  74 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  74 - 69.00  69.00 - 96.00  96.00 - 0.72
59  84  74 - 69.00  69.00 - 96.00  96.00 - 0.72
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  75 - 68.00  68.00 - 96.00  96.00 - 0.71
59  84  76 - 67.00  67.00 - 96.00  96.00 - 0.70
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  76 - 68.00  68.00 - 96.00  96.00 - 0.71
60  84  77 - 67.00  67.00 - 96.00  96.00 - 0.70
60  84  77 - 67.00  67.00 - 96.00  96.00 - 0.70
61  84  77 - 68.00  68.00 - 96.00  96.00 - 0.71
61  84  77 - 68.00  68.00 - 96.00  96.00 - 0.71
61  84  77 - 68.00  68.00 - 96.00  96.00 - 0.71
61  84  77 - 68.00  68.00 - 96.00  96.00 - 0.71
61  84  78 - 67.00  67.00 - 96.00  96.00 - 0.70
61  84  78 - 67.00  67.00 - 96.00  96.00 - 0.70
61  84  78 - 67.00  67.00 - 96.00  96.00 - 0.70
61  84  78 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  78 - 68.00  68.00 - 96.00  96.00 - 0.71
62  84  78 - 68.00  68.00 - 96.00  96.00 - 0.71
62  84  78 - 68.00  68.00 - 96.00  96.00 - 0.71
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
62  84  79 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  80 - 67.00  67.00 - 96.00  96.00 - 0.70
63  84  81 - 66.00  66.00 - 96.00  96.00 - 0.69
63  84  81 - 66.00  66.00 - 96.00  96.00 - 0.69
64  84  81 - 67.00  67.00 - 96.00  96.00 - 0.70
64  84  81 - 67.00  67.00 - 96.00  96.00 - 0.70
64  84  81 - 67.00  67.00 - 96.00  96.00 - 0.70
64  84  81 - 67.00  67.00 - 96.00  96.00 - 0.70
64  84  81 - 67.00  67.00 - 96.00  96.00 - 0.70
64  84  82 - 66.00  66.00 - 96.00  96.00 - 0.69
64  84  82 - 66.00  66.00 - 96.00  96.00 - 0.69
64  84  82 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  82 - 67.00  67.00 - 96.00  96.00 - 0.70
65  84  82 - 67.00  67.00 - 96.00  96.00 - 0.70
65  84  82 - 67.00  67.00 - 96.00  96.00 - 0.70
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
65  84  83 - 66.00  66.00 - 96.00  96.00 - 0.69
66  84  83 - 67.00  67.00 - 96.00  96.00 - 0.70
66  84  84 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  0 - 66.00  66.00 - 96.00  96.00 - 0.69
0  66  1 - 65.00  65.00 - 96.00  96.00 - 0.68
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  1 - 66.00  66.00 - 96.00  96.00 - 0.69
1  66  2 - 65.00  65.00 - 96.00  96.00 - 0.68
1  66  2 - 65.00  65.00 - 96.00  96.00 - 0.68
1  66  2 - 65.00  65.00 - 96.00  96.00 - 0.68
2  66  2 - 66.00  66.00 - 96.00  96.00 - 0.69
2  66  2 - 66.00  66.00 - 96.00  96.00 - 0.69
2  66  2 - 66.00  66.00 - 96.00  96.00 - 0.69
2  66  3 - 65.00  65.00 - 96.00  96.00 - 0.68
2  66  3 - 65.00  65.00 - 96.00  96.00 - 0.68
2  66  3 - 65.00  65.00 - 96.00  96.00 - 0.68
2  66  3 - 65.00  65.00 - 96.00  96.00 - 0.68
2  66  3 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  3 - 66.00  66.00 - 96.00  96.00 - 0.69
3  66  3 - 66.00  66.00 - 96.00  96.00 - 0.69
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  4 - 65.00  65.00 - 96.00  96.00 - 0.68
3  66  5 - 64.00  64.00 - 96.00  96.00 - 0.67
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  5 - 65.00  65.00 - 96.00  96.00 - 0.68
4  66  6 - 64.00  64.00 - 96.00  96.00 - 0.67
4  66  6 - 64.00  64.00 - 96.00  96.00 - 0.67
