speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork
0,0.00,0.00037,-0.00023,0.00,-0.02,-0.03,-0.00,-0.00023,-0.00,0.00418,3171,6675,-0.26987,-0.53675,0.92039,0.00,,15499,16384,1.05
0,0.00,0.00038,-0.00019,-0.00,-0.01,-0.03,-0.00,-0.00019,-0.00,-0.00051,3171,6664,-0.26987,-0.52831,0.84372,0.00,,15499,16384,1.05
0,0.00,0.00038,-0.00020,-0.00,-0.01,-0.01,-0.00,-0.00020,-0.00,-0.00403,3171,6652,-0.26987,-0.51911,0.92039,0.00,,15499,16384,1.05
0,0.00,0.00039,-0.00024,-0.01,-0.01,-0.01,-0.00,-0.00024,-0.00,-0.00649,3171,6640,-0.26987,-0.50990,0.92039,0.00,,15499,16384,1.05
0,0.00,0.00039,-0.00030,-0.01,-0.01,-0.03,-0.00,-0.00030,-0.00,-0.01312,3171,6626,-0.26987,-0.49917,1.07374,0.00,,15499,16384,1.05
0,0.00,0.00040,-0.00043,-0.01,-0.01,-0.02,-0.00,-0.00043,-0.00,-0.01327,3171,6613,-0.26987,-0.48920,0.99711,0.00,,15499,16384,1.05
0,0.00,0.00040,-0.00057,-0.01,-0.02,0.01,0.00,-0.00057,-0.00,-0.00868,3171,6598,-0.26987,-0.47769,1.15047,0.00,,15499,16384,1.05
0,0.00,0.00041,-0.00065,-0.01,-0.02,0.02,0.00,-0.00065,-0.00,-0.00844,3171,6583,-0.26987,-0.46619,1.15051,0.00,,15499,16384,1.05
0,0.00,0.00041,-0.00074,-0.00,-0.02,-0.01,-0.00,-0.00074,-0.00,-0.00314,3171,6567,-0.26987,-0.45391,1.22719,0.00,,15499,16384,1.05
0,0.00,0.00042,-0.00077,0.00,-0.02,-0.03,0.00,-0.00077,-0.00,0.00299,3171,6550,-0.26987,-0.44088,1.30386,0.00,,15499,16384,1.05
0,0.00,0.00042,-0.00074,0.01,-0.03,-0.03,0.00,-0.00074,-0.00,0.00749,3171,6533,-0.26987,-0.42784,1.30404,0.00,,15499,16384,1.05
0,0.00,0.00043,-0.00066,0.01,-0.03,-0.01,0.00,-0.00066,-0.00,0.01083,3171,6514,-0.26987,-0.41326,1.45726,0.00,,15499,16384,1.05
0,0.00,0.00043,-0.00055,0.02,-0.03,0.00,-0.00,-0.00055,-0.00,0.01539,3171,6496,-0.26987,-0.39946,1.38059,0.00,,15499,16384,1.05
0,0.00,0.00044,-0.00040,0.01,-0.03,-0.02,0.00,-0.00040,-0.00,0.01095,3171,6477,-0.26987,-0.38489,1.45726,0.00,,15499,16384,1.05
0,0.00,0.00044,-0.00029,0.00,-0.03,-0.03,0.00,-0.00029,-0.00,0.00239,3171,6457,-0.26987,-0.36955,1.53399,0.00,,15499,16384,1.05
0,0.00,0.00045,-0.00027,0.00,-0.03,-0.03,0.00,-0.00027,-0.00,0.00322,3171,6436,-0.26987,-0.35344,1.61071,0.00,,15499,16384,1.05
0,0.00,0.00045,-0.00023,0.00,-0.02,-0.01,-0.00,-0.00023,-0.00,0.00078,3171,6415,-0.26987,-0.33733,1.61066,0.00,,15499,16384,1.05
0,0.00,0.00046,-0.00023,-0.00,-0.02,0.01,0.00,-0.00022,-0.00,-0.00379,3171,6393,-0.26987,-0.32046,1.68738,0.00,,15499,16384,1.05
0,0.00,0.00046,-0.00026,0.00,-0.02,-0.00,0.00,-0.00026,-0.00,0.00134,3171,6371,-0.26987,-0.30358,1.68738,0.00,,15499,16384,1.05
